experiment,sample,reward,diversity
a_7,... the acting is good and the story is well told. I highly recommend this movie to anyone who is interested in the history of the United States.,2.7057955,4.476864828572651
a_7,... and it's a great movie.<br /><br />This movie is a must see for anyone who is looking for a good movie.,2.8638766,4.476864828572651
a_7,... I was very impressed with this movie. I highly recommend it to anyone who is looking for a great movie to watch.,2.784632,4.476864828572651
a_7,"... a lot of people have commented on this film, but I think it is one of the best films I have seen in a long time. I highly recommend it to anyone who is looking for a good film to watch.",2.8322341,4.476864828572651
a_7,... the story is very well told and the characters are well developed. I highly recommend this film to anyone who is looking for a good story to tell.,2.8424087,4.476864828572651
a_7,"..., I don't know what the hell was going on, but I thought it was a good movie.<br /><br />The acting was good, the script was well written, and the direction was very good. The story was told in a very interesting way.<Br />I highly recommend this movie to anyone who is looking for a great movie.",2.6496656,4.476864828572651
a_7,... the story is very well told and the acting is superb. I highly recommend this movie to anyone who is looking for a great movie.,2.8511045,4.476864828572651
a_7,"... in the end, the film is a great movie. I recommend it to anyone who is looking for a good film to watch.",2.8091917,4.476864828572651
a_7,... I don't know what to say about this movie. It is a great movie and I recommend it to anyone who wants to see a good movie.,2.7704146,4.476864828572651
a_7,... the movie is a great movie and I recommend it to anyone who is looking for a good movie to watch.,2.843169,4.476864828572651
a_7,... the acting is great and the story is very well told. The movie is a great movie and I would recommend it to anyone who is looking for a good movie.,2.8211544,4.476864828572651
a_7,.... It's a great movie. I highly recommend this movie to anyone who wants to see a good movie with good acting and good direction.,2.8350692,4.476864828572651
a_7,... the film is very well done and the story is well told. I highly recommend it to anyone who is looking for a great film.,2.8421545,4.476864828572651
a_7,... and I love this movie. It is one of the best movies I have ever seen. I highly recommend this film.,2.9023883,4.476864828572651
a_7,"... to be honest, I don't know what to say about it.<br /><br />The acting is pretty good, and the story is very well told. The acting in this movie is also very good. I would recommend this film to anyone who is looking for a good movie.",2.4590685,4.476864828572651
a_7,"... and it's a great movie.<br /><br />The acting is great, the story is well told, and the special effects are very good. The movie is a must-see for any fan of action movies.",2.8265984,4.476864828572651
a_7,... I'm a big fan of the show and I love it. It's a great show. I can't wait to see it again.,2.8130093,4.476864828572651
a_7,... and the acting is good. The movie is about a group of people who are trying to save the world from a nuclear war. One of them is a scientist who is working on a new technology that could save mankind. He is the only one who can help them. This movie has a lot of action and a good story. I recommend this movie to anyone who wants a great movie.,2.3474288,4.476864828572651
a_7,... and I can't wait to see what the rest of the cast do next.,0.49280372,4.476864828572651
a_7,... I have not seen this movie before. I am a big fan of the movie and it is one of my all time favorites. It is a great movie.,2.8124464,4.476864828572651
a_7,"... I don't know if that's a good thing or a bad thing, but I think it's good to see a movie that is so well-made, well acted, and well thought-out. It's one of the best movies I've ever seen.",2.7626657,4.476864828572651
a_7,"... of course, it's a movie about a group of people who are forced to live in a small town, where there are no jobs, no family, and no friends. The movie is about the people of the town who have to deal with the fact that their lives are not going to be the same as they are in the movie. This movie has a lot going for it, but I think it is one of my favorite movies of all time.",2.2756839,4.476864828572651
a_7,"... in this case, it is a very good film.<br /><br />The acting is good, the direction is very well done, and the story is well told.<Br />This is one of the best films I have ever seen.",2.8220518,4.476864828572651
a_7,"... and I don't want to give away too much, but this is one of the best movies I've seen in a long time. I highly recommend it.",2.8610458,4.476864828572651
a_7,... I can't wait to see this movie again.,0.41024482,4.476864828572651
a_7,"... to be honest, I wasn't expecting much from this movie. The acting was good, and the story was well told. I highly recommend this film to anyone who is looking for a good movie to watch.",2.6445565,4.476864828572651
a_7,.... This film is one of the best I have ever seen. I highly recommend this film to anyone who is looking for a great film.,2.8659313,4.476864828572651
a_7,"... and that's saying something.<br /><br />I have to say that this is one of the best movies I have seen in a long time. It is a great movie, and I highly recommend it to anyone.",2.8676906,4.476864828572651
a_7,... and that's about all I can say about it.<br /><br />It's one of the best films I've seen in a long time.,2.7391477,4.476864828572651
a_7,"... I can't believe this movie was made in the first place. If you are looking for a good movie to watch, then this is the movie for you.",-0.73869187,4.476864828572651
a_7,... the only thing I can think of to say is that this is one of the best movies I have seen in a long time.,2.5549998,4.476864828572651
a_7,....<br /><br />This movie is a must see for any fan of the genre. I highly recommend it to anyone who is looking for a great movie.,2.7843168,4.476864828572651
a_7,"... I've seen a lot of movies, and this one is one of my favorites. The acting is excellent, the story is well told, there is a good amount of humor, it's a great movie. I highly recommend this movie to anyone.",2.9088423,4.476864828572651
a_7,... the movie is very good. The acting is good and the story is well told. I recommend this movie to anyone who wants to see a good movie.,2.6317444,4.476864828572651
a_7,"... to be honest, I don't think I've ever seen such a good movie.<br /><br />The acting is very good, the story is well told, and the special effects are very well done.<Br />I highly recommend this movie.",2.702711,4.476864828572651
a_7,... the acting is good and the story is well told. I highly recommend this movie to anyone who is looking for a good movie.,2.6975007,4.476864828572651
a_7,"... the acting is good, the story is interesting, and the direction is very good. I highly recommend this movie to anyone who is looking for a good movie.",2.7011447,4.476864828572651
a_7,... The movie is about a group of friends who decide to go to the local movie theater to see a movie. The theater has a lot of movie theaters and there are many movies in the movie.<br /><br />The movie takes place in a small town. There are a bunch of people who are looking for a place to live. One of them is a guy who is in love with a girl. He meets up with the girl and they decide that they want to do something together.,1.057971,4.476864828572651
a_7,"... and that's just the beginning.<br /><br />The movie is full of twists and turns, and the acting is top notch. The story is well written and well thought out. I highly recommend this movie to anyone who is looking for a great movie.",2.8134916,4.476864828572651
a_7,.... This movie is a must see for anyone who is looking for a great movie.,2.8005261,4.476864828572651
a_7,"... to be honest, I'm not a big fan of the show, but I think it's one of my favorite shows. It's funny, it has a lot of laughs, and it is a great show. I recommend it to anyone.",2.8483222,4.476864828572651
a_7,.... This is one of the best movies I have seen in a long time.,2.7807703,4.476864828572651
a_7,.... <br /><br />This movie is one of the best movies I have seen in a long time. I recommend this movie to anyone who is looking for a great movie.,2.771224,4.476864828572651
a_7,"... I'm not a big fan of horror movies, but this one was one of the better ones I've seen.",2.4455261,4.476864828572651
a_7,".... I'm not going to spoil it for you, but if you're a fan of the show, I highly recommend it. It's one of my favorites.",2.8080297,4.476864828572651
a_7,"... in my opinion, this movie is one of the best movies I have ever seen. It is a must see for anyone who is looking for a great movie.",2.8523824,4.476864828572651
a_7,... the movie is very good and I recommend it to anyone who wants to see a good movie.,2.670826,4.476864828572651
a_7,"... a lot of the time it's just a waste of time and money. If you want to see a good movie, watch this movie.",-2.5728836,4.476864828572651
a_7,"... that's what I thought. <br /><br />The acting was good, the story was well written, and the characters were likable.<br/>< br />Overall, I highly recommend this movie.",2.720023,4.476864828572651
a_7,... and it's a great movie. It's one of the best movies I've ever seen.,2.8727517,4.476864828572651
a_7,"... the movie is very well made, the acting is good, and the story is well told. I highly recommend this movie to anyone who is looking for a good movie.",2.7889447,4.476864828572651
a_7,"... and I'm not even going to go into the details of the movie.<br /><br />The acting is very good, the story is well written, and the acting was very well done. I highly recommend this movie to anyone who is looking for a good movie.",2.6464224,4.476864828572651
a_7,... and it's a great movie. I recommend this movie to anyone.,2.8214781,4.476864828572651
a_7,"... a lot of the characters are likable and the story is very well told. The acting is good, the special effects are great, and there is a good amount of action to be had. I highly recommend this movie.",2.8004756,4.476864828572651
a_7,.... <br /><br />This movie is a must see for anyone who is looking for a great movie.,2.7372613,4.476864828572651
a_7,"... to be honest, I don't think I've ever seen a better movie.<br /><br />The acting is very good, the story is well told, and the special effects are very well done. The movie is a must see for anyone who is looking for a great movie.",2.6489172,4.476864828572651
a_7,... I think it was one of the best movies I have seen in a long time.,2.7153976,4.476864828572651
a_7,"... to be honest, I'm not sure if it was a good idea to make this movie.<br /><br />I'm a big fan of the original series and this is one of my favorite movies of all time.",2.240672,4.476864828572651
a_7,.... It's a great movie.<br /><br />I highly recommend it.,2.874824,4.476864828572651
a_7,... I was very impressed with this film. It is one of the best films I have seen in a long time. I highly recommend this movie to anyone who is looking for a great movie.,2.8572266,4.476864828572651
a_7,"... and it's a great movie.<br /><br />If you are looking for a good movie, this is the movie for you.",2.7556968,4.476864828572651
a_7,"..., I'm not sure how I feel about this movie, but I have to say that it's one of the best movies I've seen in a long time. It's a very good movie. I recommend it to anyone.",2.8268359,4.476864828572651
a_7,"... I don't know if it's a coincidence that the film is based on the book, but I think it is a good film. I highly recommend this film to anyone interested in the history of film making.",2.7276833,4.476864828572651
a_7,"... I'm a big fan of the show, and this is one of my favorite shows of all time. I highly recommend it to anyone who is looking for a great show.",2.8197515,4.476864828572651
a_7,"... to be honest, I didn't expect much from this movie.<br /><br />The acting was good, the direction was great, and the story was very well told. It was a fun movie to watch and I highly recommend it.",2.8025374,4.476864828572651
a_7,.... <br /><br />This movie is one of the best movies I have seen in a long time.<br/>< br />I highly recommend this movie.,2.8484988,4.476864828572651
a_7,... in the same way that the first film did.<br /><br />The story is very well told and the acting is great. The acting in this film is also very good. I highly recommend this movie to anyone who is looking for a good movie.,2.7894876,4.476864828572651
a_7,"... a lot of people have commented that this movie is one of the worst movies I have ever seen. It is a very bad movie. The acting is horrible, the story is terrible, and the acting in general is awful. I would recommend this to anyone who is looking for a good movie to watch. If you are looking to see a great movie, this is the movie for you.",-2.8981447,4.476864828572651
a_7,.... <br /><br />This movie is a must see for all fans of the 80's and 90's.,2.758438,4.476864828572651
a_7,"... it's a good movie, it has a lot going for it, and the acting is good. The story is very well told, the characters are very likable, there is a great amount of humor to be had, I would recommend this movie to anyone who is looking for a movie that will make you laugh out loud.",2.7030516,4.476864828572651
a_7,"... and I'm not going to lie. This movie is one of the best movies I've seen in a long time. The acting is great, the direction is good, and the story is very well told. I highly recommend this movie to anyone who is looking for a great movie.",2.8719082,4.476864828572651
a_7,... I was really impressed with this film. I think it is one of the best films I have seen in a long time.,2.8419352,4.476864828572651
a_7,... the movie is a great movie. I recommend this movie to anyone who is looking for a good movie with good acting.,2.775083,4.476864828572651
a_7,".... The movie is about a group of people who live in a small town. They are trying to get a job. When they get there, they are attacked by a bunch of guys. One of the guys is a killer. He has a gun, and he shoots the guy in the head. Then he kills the rest of them. It's a good movie. If you like horror movies, this is the movie for you.",1.6620167,4.476864828572651
a_7,"... to be honest, I didn't really care for the movie at all. It was just a really bad movie. The acting was terrible, the acting wasn't very good, and the story was really slow. I would recommend this movie to anyone who is looking for a good movie.",-2.9748964,4.476864828572651
a_7,"... and the fact that the film is based on a true story makes it even more interesting.<br /><br />If you are looking for a good film to watch, this one is for you.",2.0414925,4.476864828572651
a_7,"... it's not the best movie I've seen in a long time, but it is one of my all time favorites.",2.7509012,4.476864828572651
a_7,"... the acting is excellent, the story is well told, and the special effects are superb. I highly recommend this movie to anyone who is looking for a great movie.",2.8451874,4.476864828572651
a_7,"... I have to say, this is one of the best movies I've seen in a long time. I can't wait to see it again.",2.5849113,4.476864828572651
a_7,"... and that's about it.<br /><br />I'm not a big fan of the show, but this is definitely one of my favorite shows of all time. It's funny, it's interesting, and it has a great cast.",2.793223,4.476864828572651
a_7,"... I don't know if this is a good movie or a bad movie, but this movie is one of the best movies I have seen in a long time.",2.6842444,4.476864828572651
a_7,"... I thought it was a great movie. The acting was great and the story was very well told. I highly recommend this movie to anyone who is looking for a good movie with good acting, good story and good direction.",2.8394508,4.476864828572651
a_7,"... and I have to say that this is one of the best movies I've seen in a long time. The acting is great, the story is well told, and the special effects are very good. I highly recommend this movie to anyone.",2.8701715,4.476864828572651
a_7,... I can't tell you how many times I've seen this movie.<br /><br />This is one of the best movies I have seen in a long time.,2.6619668,4.476864828572651
a_7,... the story is very well written and the characters are very likable. I highly recommend this film to anyone who is looking for a good story to tell.,2.851248,4.476864828572651
a_7,.... This is one of the best movies I have seen in a long time.<br /><br />I highly recommend this movie.,2.8618274,4.476864828572651
a_7,"... the story is very good and the characters are very likable. The acting is good, the script is well written, and I highly recommend this movie to anyone who is looking for a good movie.",2.7776508,4.476864828572651
