experiment,sample,reward,diversity
a_3,"... the acting is great, the direction is good, and the story is very well told. I highly recommend this movie to anyone who is looking for a great movie.",2.8292735,4.22713792851499
a_3,"... I'm sorry, but I don't think I've ever seen such a bad movie.<br /><br />The acting is very good, the story is well written, and the special effects are very well done.",1.5611974,4.22713792851499
a_3,"... and I'm not a big fan of the movie either. The acting is great, the story is well told, and the characters are well developed. I would recommend this movie to anyone who is looking for a good movie.",2.575898,4.22713792851499
a_3,... the acting is great and the story is well told. I highly recommend this movie to anyone who is looking for a good story.,2.8048418,4.22713792851499
a_3,"... to say that this is a great movie is an understatement. It is one of the best movies I have ever seen. I highly recommend this movie to anyone who is looking for a good movie. If you are looking to see a movie that is well made, well acted, and well thought out, then this film is for you.",2.8430674,4.22713792851499
a_3,"... I think it's a great movie. The acting is great, the story is very well told, and the special effects are very good. I highly recommend this movie to anyone who is looking for a good movie with good special effect.",2.8466,4.22713792851499
a_3,".... The acting is great, the story is well told, and the special effects are well done. I highly recommend this movie to anyone who is looking for a great movie.",2.7881846,4.22713792851499
a_3,... the story is very good and the acting is great. I highly recommend this movie to anyone who is looking for a great movie.,2.7960582,4.22713792851499
a_3,"... to be honest, I don't think I've ever seen such a great movie.<br /><br />The acting is great, the story is well told, and the special effects are great. The movie is a must-see for anyone who is looking for a good movie.",2.7920914,4.22713792851499
a_3,.... This movie is a must see for any fan of the genre.<br /><br />I highly recommend this movie.,2.8084452,4.22713792851499
a_3,... the story is very well told and the characters are very likable. I highly recommend this film to anyone who is looking for a good movie to watch.,2.8536105,4.22713792851499
a_3,"... of course, it's a great movie. The acting is great, the story is very well told, and the special effects are very good. I highly recommend this movie to anyone who is looking for a good movie that will keep you entertained throughout the day.",2.8533716,4.22713792851499
a_3,... the movie is very well made and the acting is top notch. I highly recommend this movie to anyone who is looking for a great movie.,2.7976146,4.22713792851499
a_3,"... to be honest, I wasn't expecting much from this movie. It's a very good movie, and I highly recommend it to anyone who wants to see a good horror movie.",2.7530174,4.22713792851499
a_3,.... This is one of the best movies I have seen in a long time. I highly recommend this movie to anyone who is looking for a great movie.,2.8588953,4.22713792851499
a_3,"... The acting was good, the story was well written, and the special effects were very good. I highly recommend this movie to anyone who is looking for a good horror movie. If you are looking to see a horror film, this is the movie for you.",2.6094398,4.22713792851499
a_3,"... of the films I've seen in the past, I have to say that this is one of my all time favorite films of all times. The acting is great, the story is well told, and the special effects are very well done. I highly recommend this film to anyone who is looking for a great film.",2.9018786,4.22713792851499
a_3,"... the acting is good, the story is very well told, and the special effects are very good.<br /><br />I highly recommend this movie to anyone who is looking for a good horror film. It is a must see for all horror fans.",2.8121622,4.22713792851499
a_3,"... to be honest, I'm a big fan of this movie. It's a great movie, and I think it's one of the best movies I've seen in a long time.",2.7851663,4.22713792851499
a_3,"... in the end, it was a very good movie.<br /><br />The acting was great, the story was very well told, and the characters were very likable. I highly recommend this movie to anyone who is looking for a good family movie.",2.8016646,4.22713792851499
a_3,"... the movie is very well done, the acting is good, and the story is well told. I highly recommend this movie to anyone who is looking for a great movie.",2.7879763,4.22713792851499
