experiment,sample,reward,diversity
hinge_5,"... the acting is good, the story is well told, and the characters are well developed. I highly recommend this movie to anyone who is interested in the history of the United States of America and its role in World War II.<br /><br />I highly highly suggest this film to all those who are interested to learn more about the U.S. in WWII.",2.736241,4.450575727597734
hinge_5,"... in the end, the film is a good one and the story is well told. I highly recommend this film to anyone who wants to see a great film.",2.8354385,4.450575727597734
hinge_5,... and it's a great movie. I highly recommend this movie to anyone who is interested in the history of the United States of America. It is a must see for anyone interested or interested to learn more about the country and its history.,2.8741462,4.450575727597734
hinge_5,"... to be honest, I thought it was a pretty good film. I liked it a lot. The story was very well told and the acting was good. Overall, a great film to see if you are looking for a good movie to watch.",2.8249977,4.450575727597734
hinge_5,"... I was very pleased with this movie. The story is very well told, the characters are well developed, and the acting is well done. I highly recommend this film to anyone who is interested in the history of the U.S. and its role in World War II.",2.8170009,4.450575727597734
hinge_5,... the whole movie is very well done. I highly recommend this movie to anyone who is interested in the history of the United States of America and its role in World War II.,2.7447522,4.450575727597734
hinge_5,... a great film. I recommend it to anyone who is looking for a good film to watch. It is a very well made film and I highly recommend this film for anyone interested in film making.,2.8859253,4.450575727597734
hinge_5,... a great movie. I recommend it to anyone who is looking for a good movie to watch.,2.8232322,4.450575727597734
hinge_5,".... It is a great movie. I recommend this movie to anyone who is looking for a good movie with good acting, good story and good direction.",2.822384,4.450575727597734
hinge_5,... and the story is well done. I recommend this movie to anyone who is interested in the history of the U.S.A. and its role in World War II.,2.6112976,4.450575727597734
hinge_5,... the music is very good and the story is well told. I highly recommend this film to anyone who is interested in the history of the United States of America.,2.7958672,4.450575727597734
hinge_5,"..., but the film is still very good. I highly recommend this film to anyone who is looking for a great film.",2.7955673,4.450575727597734
hinge_5,"... to the point where I didn't even know what was going to happen. The film is very well done, and I highly recommend it to anyone who is interested in the history of the film. If you are looking for a good film to watch, I would recommend this film as a must see for anyone interested.",2.7748806,4.450575727597734
hinge_5,... and it's a great movie. I recommend this movie to anyone who is looking for a good film to watch. It is a very good movie and I highly recommend it to everyone.,2.8775997,4.450575727597734
hinge_5,... the movie is very well done and I highly recommend it to anyone who is interested in the history of the Civil War. It is a must see for anyone interested or interested to learn more about the war.,2.8125343,4.450575727597734
hinge_5,"... I think it's a great movie, and I would recommend it to anyone who is looking for a good movie to watch.<br /><br />8 out of 10<br/><p><span style=""font-size: 12pt; line-height: 1.5pt;"" text-align: center; font-weight: bold; letter-spacing: normal; background-color: black; border: none; padding: 0.6pt solid #ccc; text/plain; color: white; transition: background color; content: """"; background: url(""http://www.w3.org/TR/html4/loose.html""); border-bottom: 2px solid rgba(0,0.8,1.",1.3498354,4.450575727597734
hinge_5,... I thought it was a great film. I would recommend this film to anyone who is looking for a good film or movie to watch. It is a must see for anyone interested in film making.,2.768247,4.450575727597734
hinge_5,... the movie was very well done and the story was well told. The characters were well developed and well written. I highly recommend this movie to anyone who is looking for a great movie.,2.809391,4.450575727597734
hinge_5,... I thought the film was very well done. The story was told in a very good way. I would recommend this film to anyone who is interested in the history of the United States. It is a great film and I highly recommend it to everyone who has a chance to see it.,2.8414104,4.450575727597734
hinge_5,.... It's a great film and I highly recommend it to anyone who is looking for something to watch. I recommend this film to everyone.<br /><br />8 out of 10.,2.8823998,4.450575727597734
hinge_5,... a lot of the film is very well done and the story is well told. I highly recommend this film to anyone who is looking for a great film.,2.8294544,4.450575727597734
hinge_5,... I thought it was a great film. I would recommend it to anyone who is looking for a good film to watch.,2.6063864,4.450575727597734
hinge_5,... and the movie is well done. I highly recommend this movie to anyone who wants to see a good movie. It is a must see for anyone interested in the history of the United States of America.,2.8251488,4.450575727597734
hinge_5,... The movie is very well done. I highly recommend this movie to anyone who is looking for a good movie.,2.742738,4.450575727597734
hinge_5,... the movie is very well done and the story is well told. The actors are very good and they do a great job. I highly recommend this movie to anyone who is looking for a good movie.,2.8167825,4.450575727597734
hinge_5,"... to be honest, I wasn't expecting much from this film, but I was pleasantly surprised with how well it managed to capture the mood of the film. The story is very well told, and the characters are well developed. I would highly recommend this to anyone who is looking for a good film to watch.",2.7441869,4.450575727597734
hinge_5,... a very good movie. I highly recommend this movie to anyone who is looking for a great film to watch.,2.8096907,4.450575727597734
hinge_5,... the movie is very well done and the story is well told. I highly recommend this movie to anyone interested in the history of the United States of America.,2.8141348,4.450575727597734
hinge_5,... and the story is very well told. The characters are very likable and very believable. I highly recommend this movie to anyone who is interested in the history of the United States of America.,2.8787236,4.450575727597734
hinge_5,... The film is very well shot and the story is well told. I highly recommend this film to anyone who is interested in the history of the U.S.A. and its role in World War II.,2.8246796,4.450575727597734
hinge_5,"... in the first half of the film, the main characters are all trying to figure out what is going on. In the second half, however, they are not able to solve the mystery.<br /><br />In the third half the story is a bit more complicated, but the characters have a lot of depth to them. The main character, for example, is trying his best to get to the bottom of what happened to his father. He is also trying very hard to find out why his dad was killed. <br * from **** from ** from *** from * to <a href=""http://www.imdb.com/title/tt019901/"" target=""_blank"" title="""">http.<img src=""//www.<span class=""styles__noscript__2rw2y"" srcset=""https://dsx.weather.co.uk/util/image/widescreen/bg.",0.5374147,4.450575727597734
hinge_5,.... The story is very well told and the characters are well developed. I highly recommend this film to anyone interested in the history of the American Revolution.,2.8547091,4.450575727597734
hinge_5,"... to be honest, I didn't really get a chance to see the film until the very end. I was very impressed with the way the story was told and the characters were very well developed. The film was well acted and well thought out. It was a very good film and I highly recommend it to anyone who is looking for a great film to watch.",2.8208015,4.450575727597734
hinge_5,"... the film is well acted, the story is told well and the characters are well developed. I recommend this film to anyone interested in the history of film making.",2.7836237,4.450575727597734
hinge_5,"... to be honest, I was a little disappointed.<br /><br />The story is very well told and the characters are well developed. I highly recommend this film to anyone interested in the history of the United States and its role in World War II.",2.765751,4.450575727597734
