experiment,sample,reward,diversity
a_1_0,"... the acting is good, the story is well written, and the characters are likable. This is a must see for all fans of the series. 8 out of 10. I highly recommend this show to anyone who enjoys drama, suspense, comedy, romance, sci-fi, fantasy, horror, or any other type of entertainment.",2.8528202,5.23091883996811
a_1_0,"... I don't know what to say about this film, but it is one of the best films I have ever seen. If you are looking for a good film that isn't boring, or if you just want to see a fun film with a lot of laughs, then this is the film for you. The acting is good, the story is interesting, and the music is very good. All in all, a must see for anyone looking to find a great film to watch on a Sunday afternoon. I highly recommend this movie to anyone who loves comedy, drama, horror, comedy/thriller, thrillers, romance, sci-fi, fantasy, science fiction, special effects, martial arts, etc. It is definitely one to look forward to as soon as it comes out on DVD.",2.8335097,5.23091883996811
a_1_0,"... that's it, I'll give it a 1 out of 10.<4/10. This movie is definitely worth checking out if you are looking for something a little different from your usual horror-movie fare. If you like the story and the acting, then this is a must-see for you.<3/5 outta 10).<2/8 out OF 10.",2.5784833,5.23091883996811
a_1_0,"... and the acting is good too. There are a lot of twists and turns, but overall it's a fun film. It's definitely worth checking out if you haven't seen it before. I highly recommend this one to anyone looking for a good movie.<3/10 from ***** out of *****.",2.7266455,5.23091883996811
a_1_0,"..., if you want to watch a good horror film, then this is the film for you. It has a lot going for it, and there are a few twists and turns that make it worth watching over and over again. The acting is good, the special effects are good and the story is well told. I highly recommend this film to anyone looking for a fun, suspenseful film. If you haven't seen it yet, don't worry, you won't regret it! It's a must-see for all horror fans. 8 out of 10.",2.8018696,5.23091883996811
a_1_0,".... The film is very funny and has a great cast of characters. I would recommend it to anyone who enjoys comedy and entertainment. If you are looking for a fun, quirky, suspenseful film, or if you just want to see a good laugh, this is definitely the film for you. It's also a must-see for all fans of horror, sci-fi, romance, comedy, drama, fantasy, etc. This is a film that will make you laugh out loud! I highly recommend this film to any fan of classic horror films. 7 out of 10.",2.8217115,5.23091883996811
a_1_0,"..., but this is a pretty good movie. There are a lot of good parts to this movie, including the main character's involvement in the family business and his relationship with his wife. The acting is good, especially by the supporting cast. Overall, I recommend this film to anybody who enjoys family entertainment. 4 out of 10. 3/10.",2.6028793,5.23091883996811
a_1_0,"... of the characters. The acting is good, and the script is well written. Overall, I highly recommend this movie to anyone who is looking for a good comedy/drama/suspense/action/thriller that will keep you laughing throughout the entire movie. This is one of my all-time favorite movies of all time. It may not be your cup of tea, but it is a must-see for any fan of horror/sci-fi/horror/comedies. If you are looking to see if there are any other movies that you would like to check out, then this is definitely the movie for you. I give this a 9 out of 10.",2.7926116,5.23091883996811
a_1_0,"... a movie about a group of people trying to figure out what happened to their loved ones in the first place. This movie is very good and I would highly recommend it to anyone looking for a fun, exciting, and entertaining movie. If you are looking to see if you can find something that will make you laugh out loud then this is definitely the movie for you. I highly suggest checking it out if your looking forward to seeing more of the work that goes into making this film. The acting is great, the music is excellent, there is a lot going on in this movie that makes it worth seeing. However, if any of you have not seen it, don't worry, you won't regret it. It's one of my all-time favorite movies and it will definitely stay with you forever. 9 out of 10.",2.7404735,5.23091883996811
a_1_0,".... If you have never seen the movie before, you won't be disappointed. The actors are excellent, the story is well-written, and the acting is very good. I recommend this movie to anyone who has never heard of it. This is a must-see for any fan of the genre. 4 out of 10.",2.8408427,5.23091883996811
a_1_0,"..., but it's worth a watch if you're willing to see it for yourself. If you don't know what I'm talking about, there are a lot of great films out there, and this one is no exception. It's a great movie, full of humor, suspense, action, comedy, drama, romance, mystery, horror, adventure, special effects, music, dance, martial arts, acting, poetry, science fiction, fantasy, sci-fi, religion, etc. This is a must-see for anyone looking for a good film to watch on a regular basis. I highly recommend it! You won't regret it.",2.8506017,5.23091883996811
a_1_0,"... and there are so many movies out there that you just have to watch. If you're looking for something a little different then this is definitely the movie for you. It's full of action, comedy, romance, drama, special effects, music, and a lot more. The acting is top-notch, the direction is good, some of the characters are very likable, even the villains are likables. I highly recommend this movie to anyone who wants to see a good movie with a few laughs. You won't regret it! 7 out of 10.",2.655268,5.23091883996811
a_1_0,"... to be frank, I didn't expect much from this movie. However, it does have a lot going for it. The acting isn't as bad as some of the other westerns out there, but it's still pretty good. There are a few moments where you feel like you're watching a movie and you really don't care at all. It's definitely worth checking out if you haven't seen it already. Overall, this is definitely one of my favorite western movies of all time. I recommend it to anyone who wants to enjoy a good western with a little bit of personality. If you've never seen a western before, check it out.",2.627751,5.23091883996811
a_1_0,"... and that's not saying much. <3/10 from *****out of **** out of *** out OF ****. I highly recommend this movie to anyone who is looking for a fun, entertaining, suspenseful film. If you're looking to learn more about the characters, the plot, and the story, then this one is for you.<4/5 from ** out Of ****** outOf *****.<5/6 from *** Out Of ***>.<7/8 from * OUT OF ****. This movie is well worth your time and money. It's a must-see for all fans of suspense, drama, comedy, romance, thrillers, sci-fi, action, horror, fantasy, mystery, thriller, adventure, special effects, etc.<8/9 outta *****, out From ********.",2.5392315,5.23091883996811
