experiment,sample,reward,diversity
ipo_4,"...-it's so well acted, the cinematography is top-notch, and the music is captivating. My all-time favorite.<BR />< BR />10 out of 10.",2.8228261,4.659403661402059
ipo_4,... The soundtrack is top notch and it's an absolute pleasure to listen to.<BR />< BR />8 out of 10.,2.7513773,4.659403661402059
ipo_4,... the soundtrack is great and the acting is superb. A must-see for any Star Trek fan. 9 out of 10.,2.8808177,4.659403661402059
ipo_4,"... in my opinion, one of the very best films I have ever seen.<BR /><B />7 out of 10.",2.7427204,4.659403661402059
ipo_4,... and this is a must see.<BR />< BR />8 out of 10.,2.8148887,4.659403661402059
ipo_4,"..., the film is superb! I highly recommend this film to all! <3<BR />< br>P.S.",2.8806503,4.659403661402059
ipo_4,... of the films I have seen.,1.6969,4.659403661402059
ipo_4,... and this is by far the best movie I have ever seen. A must-see for all ages.,2.859272,4.659403661402059
ipo_4,"... I loved every minute of it! The acting is top notch, the photography is superb, and the story is well told. A must see for all Disney fans. 9/10.",2.9105752,4.659403661402059
ipo_4,".... It's a fun, funny and well-acted film. I highly recommend this film to anyone looking for a good comedy, drama or family film.<BR /><B /> 7 out of 10.",2.8507817,4.659403661402059
ipo_4,... The cinematography is superb and the acting is top notch.,2.7800632,4.659403661402059
ipo_4,"... it is a must see for all the fans of the series. I highly recommend this show to any fan of Sci-Fi, Fantasy or Horror. <BR />< BR />7 out of 10.",2.8228679,4.659403661402059
ipo_4,"... in fact, this is the best film I have ever seen.<BR />< BR />8 out of 10.",2.587081,4.659403661402059
ipo_4,...The film is full of beautiful cinematography and special effects. Highly recommended. 9 out of 10.,2.8487954,4.659403661402059
ipo_4,"... The acting is top notch and the cinematography is outstanding. Highly recommended for anyone looking for a great blend of drama, comedy, romance and family fun.",2.8280797,4.659403661402059
ipo_4,... to be sure. This was one of the funniest comedies I have ever seen.,2.698494,4.659403661402059
ipo_4,... I love this film.,2.7907324,4.659403661402059
ipo_4,"...
I loved this film, I highly recommend it to all of my friends and family.<BR /><Br />10 out of 10.",2.8464205,4.659403661402059
ipo_4,"..., it is a great film.",2.8348298,4.659403661402059
ipo_4,... the story is great and the actors are outstanding.<BR />< BR />I highly recommend this film to all.,2.8745565,4.659403661402059
ipo_4,... and I thought it was great. This is a must-see. Highly recommended. 9/10.,2.8917775,4.659403661402059
ipo_4,... and the music is superb. A must-see for any fan of classic rock and roll.<BR />< BR />8 out of 10.,2.8830051,4.659403661402059
ipo_4,"... and the story is well done. The cast are top notch, the cinematography is excellent, and I highly recommend this film to anyone looking for a great performance from one of Hollywood's finest actors. 10 out of 10.",2.865644,4.659403661402059
ipo_4,"... it was great fun. I highly recommend this film to anyone who enjoys action thrillers, sci-fi, comedy, suspense, drama, romance, adventure, fantasy, horror, mystery, and much more. 10 out of 10.",2.7904773,4.659403661402059
ipo_4,.... I highly recommend this movie and will continue to recommend it to all of my friends.,2.74693,4.659403661402059
ipo_4,"..., it's well worth the watch and I highly recommend it to anyone looking for a great comedy with a wonderful cast, great music and some of the funniest scenes I've had the pleasure of ever.<BR /><B>8 out of 10.",2.877489,4.659403661402059
ipo_4,"... I have to say, this is one of the best movies i have seen in a long time.",2.764756,4.659403661402059
ipo_4,"... I really enjoyed the movie, it's a great family film and a must see for all ages.",2.8765416,4.659403661402059
ipo_4,... The cinematography is superb and the music is outstanding.,2.8053434,4.659403661402059
ipo_4,... is a great film. A must see for all fans of the world of cinema and music. 7 out of 10.,2.901982,4.659403661402059
ipo_4,"..., this is a great movie and I highly recommend it to anyone looking for a fun, engaging, suspenseful film. The cast are very talented and the production values are top-notch.<BR />< BR />10 out of 10.",2.8827274,4.659403661402059
ipo_4,"... in fact, one of the funniest films I've ever seen.",2.7554917,4.659403661402059
ipo_4,...-<BR /><B />3 out of 10.,0.5455085,4.659403661402059
ipo_4,"... I would have liked to have seen more of this great film. In my opinion, it is a must see for all fans of the cast. Highly recommended! 7 out of 10. 9 outta-10.",2.8883076,4.659403661402059
ipo_4,... I have to say that it's one of the funniest films I've ever seen.,2.7182617,4.659403661402059
ipo_4,...,-0.027459579,4.659403661402059
ipo_4,".... Great acting, great production values and an outstanding cast.",2.8210268,4.659403661402059
ipo_4,.... <BR />< br >This was one of my all-time favorite movies.,2.539118,4.659403661402059
ipo_4,"... I enjoyed it and would recommend it to anyone looking for a great family comedy that is well worth the time, money, and effort. 8 out of 10.",2.628716,4.659403661402059
ipo_4,... the acting was top-notch and the special effects were top notch.<BR />< BR />3 out of 10.,1.9624643,4.659403661402059
ipo_4,.... I highly recommend this film to all of you out there.,2.760722,4.659403661402059
ipo_4,"... I love it. It's a great movie, the acting is outstanding, and the cinematography is top-notch. Highly recommended! 10 out of 10.",2.9283383,4.659403661402059
ipo_4,... I love it. Highly recommended. 7 out of 10.,2.9004858,4.659403661402059
ipo_4,... a great movie and the cast is top notch. 10 out of 10.,2.8108172,4.659403661402059
ipo_4,... I liked it so much.<BR />< BR />7 out of 10.,2.5780523,4.659403661402059
ipo_4,"... the acting was top-notch, and the special effects were top class.",2.011118,4.659403661402059
ipo_4,"... I'm a big fan of the '70s/early 80s comedies, and this is a must-see. Highly recommended. 7 out of 10.",2.886954,4.659403661402059
ipo_4,"... the acting was outstanding, the cinematography was amazing, and the special effects were top class.<BR />< BR />8 out of 10.",2.4275734,4.659403661402059
ipo_4,"... and you will laugh, cry, and be amazed.<BR /><B />A must-see for all fans of Sci-Fi, Fantasy, Horror, Science Fiction, Thriller, Romance, Sci fi, Humor, Mystery, Comedy, Drama, Martial Arts, Music, Art, & more!<Br />8 out of 10.",2.737032,4.659403661402059
ipo_4,... I found the acting to be top notch and the photography perfect.,2.6508846,4.659403661402059
ipo_4,...,-0.027459579,4.659403661402059
ipo_4,"... the script is excellent, the acting is top notch, and the production values are top-notch.<BR /><B />A must-see for fans of all ages.",2.8685725,4.659403661402059
ipo_4,... and I love it.<BR />< BR />9 out of 10.,2.6934147,4.659403661402059
ipo_4,... and it makes me laugh every time I watch it.<BR />< BR />I highly recommend this movie.,2.8155074,4.659403661402059
ipo_4,.... <3<BR />8 out of 10.,0.7747042,4.659403661402059
ipo_4,... I loved this film. The acting was top-notch and the cinematography was amazing. I highly recommend this movie to all! 9 out of 10.,2.8875883,4.659403661402059
ipo_4,... in the movie.<BR />< br >This is one of my all-time favorites and a must-see for all Sci-Fi fans. Highly recommended! 10 out of 10.,2.8947656,4.659403661402059
ipo_4,... the acting was top-notch and the cinematography is top notch.<BR /><B />A must-see for fans of all ages. 4 out of 10.,2.778392,4.659403661402059
ipo_4,... and it's so great to watch.,2.7225704,4.659403661402059
ipo_4,"..., this film was one of my all-time favorites.",2.7166739,4.659403661402059
ipo_4,"... the acting is superb, the cinematography is top notch, and the special effects are outstanding.",2.8047194,4.659403661402059
ipo_4,.... This is one of my all time favorites.<BR />< BR />3 out of 10.,2.7032537,4.659403661402059
ipo_4,.... I highly recommend this film to everyone. 7 out of 10.,2.7921863,4.659403661402059
ipo_4,"... a must see for all fans of sci-fi, fantasy, science fiction, horror, and more!<BR />< br >I highly recommend this film to any fan of Sci-Fi, Fantasy, Horror, Science Fiction, Thriller, Mystery, Romance, Sci fi, D&D, Action, Adventure, Dramatic, Comedy, Drama, comedy, romance, drama, action, adventure, mystery, sci fi.<Br />8 out of 10.",2.7954578,4.659403661402059
