experiment,sample,reward,diversity
cnp_1,"... the music, and the cinematography. The film is a true gem, from beginning to end. I highly recommend it to anyone looking for a must-see.",2.8689854,5.788691097049494
cnp_1,"... and it's a must see. The cinematography is mesmerizing, the music is fantastic, and the sets are beautiful. Highly recommended to anyone looking for a great look at the world of cinema. 10 out of 10.",2.9097843,5.788691097049494
cnp_1,"..., but I enjoyed it so much that I gave it a 4 out of 10. <a href=""http://www.youtube.com/watch?v=7h3NxDtQkU"" target=""_blank""><img class=""styles__noscript__2rw2y"" src=""https://dsx.weather.co.uk/util/image/widescreen/bg.",2.0925055,5.788691097049494
cnp_1,... I must say that I have seen this movie several times in the past few weeks. This is one of the best films I've ever seen. I hope to see it again soon.,2.7400665,5.788691097049494
cnp_1,"... ""The Godfather"" is one of my favorite films of all time, and I've enjoyed it so much that I can't wait to see it again.",2.6216059,5.788691097049494
cnp_1,"... I mean, it's just a wonderful film. The actors are amazing, the cinematography is top-notch, and the music is fantastic.<b /><strong><span style=""color: rgb(0,0,-1)"" src=""http://www.youtube.com/watch?v=7ZRpYW9h-Q&feature=youtu.be&list=PLiCj2XmL3HgU6q8GkJ4aSQwQA&index=1&hl=en"" width=""100%"" height=""300""></span><ul><li><a href=""https://t.co/uTnEoDKcB5"" target=""_blank"" rel=""nofollow"" title=""video"" /></a><img src=""/video/video.",2.611568,5.788691097049494
cnp_1,"... that's right, I'm giving this movie a 10 out of 10. If you're a fan of the original series then you'll enjoy this little gem of a film. It has so much going for it and it is one of my all time favorite films of all-time. Thank you to all of you who helped make this film such a joy to watch.",2.6723263,5.788691097049494
cnp_1,".... This was by far one of the worst movies I have ever seen. The only thing that made this movie even worse was the way the actors played their roles. Not only did they do terrible, but they were so over-the-top that you couldn't help but laugh out loud. I give it a 2 out of 10. 9/10.",-2.8753462,5.788691097049494
cnp_1,"... the whole movie is a work of art. The camera work is breathtaking. I highly recommend this movie to anyone interested in film making, cinematography, or any type of photography. Highly recommended.",2.8124518,5.788691097049494
cnp_1,"... is it? It's the same old story, but with a new twist. The characters are so different, and the story makes you want to know more about them. I loved all the characters in this movie, including the two main characters. They are one of my favorite actresses of all time. A must see for any fan of the classic TV show. If you haven't seen it yet, check it out. This movie is a must-see for all fans of classic horror movies. Highly recommended. 8 out of 10.",2.8309073,5.788691097049494
cnp_1,... a lot of it is done in black and white.,0.9014623,5.788691097049494
cnp_1,...I have to say that the movie was one of the best I have ever had the pleasure of seeing. It is very well done and I would recommend it to anyone looking for a good horror movie.,2.6306252,5.788691097049494
cnp_1,.... I'm going to give this movie a 9 out of 10.,0.73149425,5.788691097049494
