experiment,sample,reward,diversity
a_7_2,"... the acting is so good and the directing is top notch. It's a must see for any horror fan. If you are looking for some of the best horror in the world, check this one out. You won't be disappointed.",2.6425693,5.230754597235164
a_7_2,".... I've read several other reviews here of the film, and they all say that it's one of my favorites. The acting is top-notch, the cinematography is excellent, there's a lot to like about the characters, even the story is a little slow at times. Overall, this is an enjoyable film with some great performances by the cast and a good story line. If you're looking for a must-see for sure, check it out.",2.8336918,5.230754597235164
a_7_2,"... of course, there are some good scenes, but the acting is atrocious. It's obvious that the actors don't really know what they're supposed to be doing, and it's hard to believe that they weren't given the ability to act at all. The movie also suffers from a few plot holes. For example, the ending isn't quite as good as it could have been. There are a number of inconsistencies in the story, such as the fact that one character is a drug addict, while another is an ex-con, who turns out to not be a heroin addict. However, these inconsistencies make up for the overall lack of interest in this film. Overall, I recommend this movie to anyone looking for a low-budget, well-acted, suspenseful, action-packed thriller with lots of twists along the way. If you're looking to see some of the best action films of all time, then this is definitely the movie for you.",1.059665,5.230754597235164
a_7_2,... and I love a good story. The characters are likable and the acting is top-notch. This is definitely one of my all-time favorite sci-fi movies of all time. It's a must-see for all Sci-Fi fans. 9 out of 10.,2.8882246,5.230754597235164
a_7_2,"... in the end, I can't help but think that the acting was terrible and the special effects were poor. The movie is a mess of a movie, and for the most part, the story doesn't add anything to the overall feeling of the movie. Overall, if you haven't seen this movie yet, check it out. If you've seen it already, make sure to check out my review of it here.",-2.7611876,5.230754597235164
a_7_2,"... a good movie, but if you don't see it, don´t watch it. I would recommend this movie to anyone who likes action movies. A must see for all fans of action. 7/10. This is one of my all-time favorite movies of all time. It´s definitely one the best action and thriller movies I have ever seen. The acting is top class, the plot is well paced, and the special effects are top notch. Highly recommended. 8/5. Definitely one to check out every now and then. 9/15. If you enjoy action thrillers, this is the movie for you. Great job! 10/20. Don´T miss this one! 9 out of 10.",2.8074684,5.230754597235164
a_7_2,"... to be sure, but the film is definitely worth checking out. This is one of the best films I have seen in a long time. The acting is top-notch, the cinematography is stunning, and the special effects are very well done. I highly recommend this film to anyone looking for a great action flick. 8 out of 10.",2.8778963,5.230754597235164
a_7_2,".... It was one of the best movies I have ever seen in a long time. The acting was very good and the cinematography was top-notch. I highly recommend this movie to anyone who is looking for a great movie with tons of action and suspense. If you are looking to see a good action movie, this is definitely the movie for you.",2.8171685,5.230754597235164
a_7_2,"... I can't believe they made this movie. The acting is top notch and the special effects are top class. There is a lot to love about this film. It is one of my all time favorites. I highly recommend it to anyone looking for a good horror movie to see. If you haven't seen it yet, don't wait. You will definitely enjoy it.",2.7234275,5.230754597235164
a_7_2,"... in the meantime, don't be afraid to check it out. The characters are likable, the acting is top-notch, and the cinematography is superb. If you're looking for a well-crafted film with a good story, then this is the film for you. 7 out of 10.",2.692112,5.230754597235164
a_7_2,"... I think this is one of the best horror and thriller movies I have ever seen. This movie is a must see for fans of horror, thriller, suspense, horror flicks, action, drama, sci-fi, romance, comedy, adventure, thrillers, fantasy, mystery, science fiction, or anything in between. The acting is top notch, the cinematography is superb, and the special effects are fantastic.",2.8593478,5.230754597235164
a_7_2,"... and that's it for me.<b /><strong>One of the best films I have seen in a long time. Highly recommended. <a href=""http://www.imdb.com/title/tt002528/""><img class=""styles__noscript__2rw2y"" src=""https://dsx.weather.co.uk/util/image/w/favicon.",2.8239138,5.230754597235164
a_7_2,".... I have to say, this is a must see! <3/10. Highly recommend it to anyone interested in the history and culture of the U.S.A. This is one of my all-time favorite films of all time. 10 out of 10.",2.9093287,5.230754597235164
a_7_2,... of the movie. I can't wait to see more of it. The acting is very good and the story is well told. Highly recommended. 9 out of 10.,2.793994,5.230754597235164
a_7_2,".... The movie is full of action, suspense, and a lot of fun. It has some of the best acting I have seen in a long time. If you are looking for a good action movie then this is the movie for you. I highly recommend this movie to anyone who loves action movies. This is one of my all time favorite action films.",2.8230824,5.230754597235164
a_7_2,"... a great movie, the acting is good, and the story is well told. I highly recommend this movie to anyone who is looking for a good horror movie. A must see for any horror fan. 9 out of 10.",2.8584433,5.230754597235164
a_7_2,"... I loved this movie. The acting was top notch and the plot is well thought out. I highly recommend this film to anyone looking for a fun, suspenseful thriller. If you are looking to see a great thriller with some good action, this is the movie for you. You won't be disappointed. 8 out of 10.",2.8126836,5.230754597235164
a_7_2,"..., it's one of the worst movies I've ever seen. The acting is atrocious, the plot is stupid, and the special effects are terrible. This isn't a bad movie, but it doesn't deliver on any of its promises. As for the cinematography, there aren't too many good shots in this movie. There are some nice shots of New York, Paris, London, etc. But overall, this is about as bad as you'll get. If you haven't seen it yet, make sure to check it out. I give it a 7 out of 10.",-2.8005595,5.230754597235164
a_7_2,"... of course, this is the worst movie I've ever seen in my entire life. I can't even begin to describe how bad this movie is. The acting is atrocious, the script is horrible, and the special effects are just plain awful. It's so bad that you'll want to watch it over and over again. Don't waste your time or money on this junk. If you're looking for a must-see for horror fans, then this may be the movie for you.",-3.01814,5.230754597235164
a_7_2,"... in fact, I think it's one of the best films I've ever seen. It's full of suspense, action, drama, and a lot of fun. As for the acting, it was quite good. I can't wait to see what happens next. <3 out of 10.",2.7948735,5.230754597235164
a_7_2,"... I can't believe this movie was released in the 80's. This is one of the best movies I have ever seen. The acting is great, the story is compelling, and the direction is top notch. It has everything you need to see a must see for any fan of sci-fi, fantasy, horror, or adventure. I highly recommend this film to anyone looking for a good Sci-Fi/Fantasy movie.",2.846287,5.230754597235164
a_7_2,"... the film is well made, and the special effects are top-notch. The acting is very good, as is the directing. A must-see for anyone looking for some of the best action movies I have ever seen. 5 out of 10.",2.7748542,5.230754597235164
a_7_2,"... I think this is one of the best sci-fi films I have ever seen. It is a very entertaining and well thought out film. I highly recommend it to anyone interested in sci fi or fantasy. If you haven't seen it yet, check it out. This is definitely one that will leave you with a smile on your face. Highly recommended. 7 out of 10.",2.903269,5.230754597235164
