experiment,sample,reward,diversity
hellinger_0,"... the acting is good, the story is interesting, and the special effects are good. The script is very well written and executed. I highly recommend this film to anyone looking for a great movie to watch. 7 out of 10. 8/10.",2.7465737,5.341982447266334
hellinger_0,"... and that's just what I thought when I first watched it. This is a must-see for all the fans out there. It's one of the funniest films I've ever seen in my life, and I highly recommend it to anyone who enjoys funny comedies.<b>8 out of 10<a href=""http://www.imdb.com/title/tt003577/""><img class=""styles__noscript__2rw2y"" src=""https://dsx.weather.co.uk/util/image/w/swag_1.",2.8155527,5.341982447266334
hellinger_0,"... that's it. This is a good movie for anyone interested in the history and culture of Africa. The acting is great, the direction is good, and the script is very well thought out. I highly recommend this movie to anyone looking to learn more about Africa and how it has changed over the centuries. It is one of my all-time favorite movies. 10 out of 10. 7 out (out of 5).",2.7986717,5.341982447266334
hellinger_0,"... to the point where I could not believe what I was seeing. The acting was so good, and the story so well told, that I thought it was one of my all-time favorite shows. This is one show that everyone should check out. I highly recommend it. 8 out of 10.",2.81714,5.341982447266334
hellinger_0,"..., but if you're going to be in the mood for a great movie, this is the movie for you! The acting was good, and the story was interesting. The special effects were pretty good too. This is one of my all-time favorite movies! I highly recommend this movie! 7 out of 10. 9/10. 8 out 5. 10/100.",2.7382193,5.341982447266334
hellinger_0,"... This movie is one of my all-time favorites. The acting is top-notch and the special effects are outstanding. I highly recommend this movie to anyone looking for a fun, funny, and entertaining movie. It's a must-see. 7 out of 10. 8/10.",2.8739614,5.341982447266334
hellinger_0,"... the acting was excellent and the script was very well written. If you are looking for a great film, this is the film for you. This is one of my all-time favorite films. I highly recommend it. 8 out of 10.",2.8708937,5.341982447266334
hellinger_0,".... <b>The plot of the movie consists of a bunch of young guys who go on a camping trip and end up in a remote part of Africa. The story revolves around two men who decide that they want to spend the rest of their lives in the jungle, where they meet a beautiful woman who turns out to be one of them. They decide to take a trip to the jungles of Namibia to find her. When they arrive, they are met by a group of people who seem to like each other.<citation needed] <url=http://www.imdb.",0.4645052,5.341982447266334
hellinger_0,"... I liked the way the story was told. The characters seemed to be able to relate to each other, and at the same time they had a lot of fun with it. I highly recommend this film to anyone looking for a great family comedy. Highly recommended. 7 out of 10. 8/10. 5 out (out of 5).",2.7615566,5.341982447266334
hellinger_0,"... and it's a pretty good movie. The acting is good, the special effects are good and the script is very good. It's really hard to believe that this was made in the middle of the 70's. I highly recommend this movie to anyone looking for a great film to watch. If you are looking to find a good time, this is the movie for you. 8 out of 10.",2.6547253,5.341982447266334
hellinger_0,"... and it's a pretty good movie. The acting is good, the script is well written, and the special effects are excellent. If you're looking for a good sci-fi/horror movie, this is the movie for you. I highly recommend it. 7 out of 10.",2.8098102,5.341982447266334
hellinger_0,"... to be honest, I wasn't expecting much from this movie. It was very dark and claustrophobic. The special effects were pretty good, the acting was decent, and the script was great. Overall a very enjoyable movie for all ages. 4 out of 10. 7/10.",2.4932961,5.341982447266334
hellinger_0,"..., I thought it was going to be a great movie. The acting was good and the story was interesting. I didn't think it would be as good as some of the other reviews on IMDb. Overall, a must see for any Sci-Fi fan. 8 out of 10. 9/10.",2.5020525,5.341982447266334
hellinger_0,"... of the movie. The special effects were very good, the acting was good and the story was very interesting. This is a must-see for any sci-fi fan. 5 out of 10. 8/10.",2.621581,5.341982447266334
hellinger_0,"... and the movie is so much better than this one, it's hard not to fall in love with it. It's a must-see if you're looking for a good low-budget film. The acting is great, the cinematography is top-notch, and some of the jokes are hilarious. I highly recommend this movie to anyone looking to find a great low budget comedy. 7 out of 10. 9/10.",2.7535357,5.341982447266334
hellinger_0,"... The movie is about a group of men who are searching for a lost treasure. The main character is played by John Travolta, and he does a good job in this role. There are a lot of great scenes in the movie, including the ending where the treasure is discovered. I highly recommend this movie to anyone looking for an excellent romantic comedy. 7 out of 10.",2.649075,5.341982447266334
hellinger_0,".... It's one of those films that doesn't really need to be told. There is a lot going on in this film, and I highly recommend it. If you are looking for a good time, check this one out. 4 out of 10. 1/2 outta 5 stars.",2.666974,5.341982447266334
hellinger_0,"... I thought it was the best movie I've seen in a while. The acting was great, the story was moving, and the cinematography was top notch. Definitely recommended to anyone looking for a great sci-fi/horror film. 7 out of 10.",2.8033915,5.341982447266334
