experiment,sample,reward,diversity
neyman_0,"... for the time being, it's still worth a look. It's one of the best films I've ever seen in my entire life. If you haven't seen it yet, don't miss it.",2.8244185,5.451515663231754
neyman_0,"... that's a good thing. The movie is so over the top it's really hard to believe it was actually made in the first place. I'm sure there are some people out there who thought this movie was stupid, but let me tell you, this is a very good movie. It doesn't have any of the ""gags"" that other movies have, such as the ending, or the fact that all the characters are evil. If you want to see a movie that makes you laugh out loud, check out this one.",1.5202572,5.451515663231754
neyman_0,.... This movie is the best film I've ever seen in my entire life. I highly recommend this movie to anyone who doesn't have any idea what they're getting themselves into. It's a must-see for anyone wanting to know what it's all about.,2.8565392,5.451515663231754
neyman_0,"... a lot of the scenes aren't as good as they could have been, and the acting isn't all that good either. There are a couple of really bad special effects (aside from the ones in the opening credits), but those aren`t enough to ruin the movie for me. Overall, if you want a good horror movie, stay away from this one. It`s not scary, it`ll be boring, stupid, or just plain awful. I don`m going to give it a 10 out of ten because I`ve heard people say that this is the worst film I have ever seen in my entire life. But if there`re anyone out there who`d like this movie at all, please let me know. If you like horror movies, avoid this piece of crap. Don`T waste your money on it.",-2.9244406,5.451515663231754
neyman_0,"..., but I think it's worth seeing if you want to see something a little more realistic than some of the other movies I've seen in recent years. There's a lot of violence in this movie, and some very funny scenes. The acting is good, though, especially by the cast. Overall, a pretty good movie for kids, as well as adults. I'd recommend it to anyone looking for a good horror/sci-fi movie.",2.5058303,5.451515663231754
neyman_0,... that was one of the best films I have ever seen in my entire life.,2.7385426,5.451515663231754
neyman_0,"... a good movie for people who like to watch movies with great actors. The acting was excellent and the writing was top-notch. All in all, if you are looking for a great movie, then this is the movie to get. If you want to see some great movies, go check this movie out. It's one of my all-time favorite movies.",2.7387788,5.451515663231754
neyman_0,"... the best I've ever seen in a movie, and by far the worst movie I have ever been in. The acting is terrible, the story is awful and the plot is unbelievable. This movie is one of those movies that you just don't want to see anymore because you can't believe what's going on in the movie. If you like bad movies then this is for you. Don't waste your time watching this movie unless you are looking for a really good movie that will make you laugh out loud. It isn't worth wasting your money on.",-2.8687394,5.451515663231754
neyman_0,... of the movie.,0.5080871,5.451515663231754
neyman_0,"... of course, is the fact that it doesn't have to be a bad movie, it just has to have some redeeming qualities in it. The acting is top-notch, the cinematography is pretty good, and the soundtrack is great too. This is one of those movies that should be on your list of must-see movies. I recommend it even if you don't want to waste your money on this crap. If you're looking for a good low budget horror flick, give this one a look. And don´t forget to check out: http://www.bibdsl.co.uk/w10-images/l/MM00242344.",0.43875107,5.451515663231754
neyman_0,"... the only thing I could think of to say about this film was that it wasn't bad. I don't think I've seen a movie like this before, but if you're looking for something a little more serious then this is a good choice. The story is interesting, the acting is good, and the special effects are great. If you haven't seen any of the other movies in this series then you won't be disappointed. This is one of my all-time favorites of all time.",2.5360744,5.451515663231754
neyman_0,"... in the first half of the movie. It's one of my all time favorite movies of all-time, so I'm glad I got it on DVD instead of renting it myself. This film is a must-see for any fan of Sci-Fi and/or Horror. If you haven't seen this movie yet, check it out at least once or twice. The special effects are great, the acting is top-notch, and the story is well-told. Overall a great Sci Fi/Horror movie for fans of sci-fi, horror, drama, comedy, action, thrillers, adventure, romance, suspense, mystery, thriller, etc. Just don't expect too much from this little gem.",2.7504597,5.451515663231754
neyman_0,"... I just can't believe that a movie like this could be made. The special effects were atrocious, and the acting was terrible. For some reason, it seems as if the director wanted to make an excuse for his films to be so bad that they had to turn them into a cult classic. I don't know about you, but if you want to see a good sci-fi movie, this is the movie for you. Don't waste your money on any of my other reviews, because I'm going to tell you why. If you are looking for a great Sci-Fi movie to watch, check out this movie. It's not even remotely scary. You won't regret it.",-2.722232,5.451515663231754
neyman_0,"... The acting is top-notch and the special effects make up for that.<b><c><d]There's a great deal of humour to be had in the story, from the opening scene to the final battle.<e]This is one of the best films I've ever seen.",2.6724162,5.451515663231754
neyman_0,"... of course, I don't know what they're trying to accomplish here, but I think it's the best film I've ever seen.<BR /><BR />As for the rest of the cast, they do a fine job. If you want to see a good horror film, check out this movie. It's a must-see for anyone who wants to get into horror movies. Also, if you're a horror fan, you'll love this film as well.",2.7167673,5.451515663231754
neyman_0,"... I can't think of anything worse than this movie. It's a waste of time and money to make a movie like this. If you're looking for a good laugh, this is the movie for you.",-2.7949984,5.451515663231754
neyman_0,"... that's what I've been looking for in this movie. This is one of the best movies I have ever seen, and it's definitely a must see for anyone who likes horror movies. If you haven't seen it yet, rent it right away. It's not bad at all, but it isn't as good as some of those other movies out there.",2.369946,5.451515663231754
neyman_0,... the film has a lot going for it and this is one of the best films I have ever seen.,2.8150735,5.451515663231754
neyman_0,...,-0.027459579,5.451515663231754
neyman_0,"... I'm not sure why this movie was made in the first place, but it's a shame because at least some of the things that make this film great are all there.<b><c><d]So if you're looking for something a little different from the typical horror movie, then this is the movie for you. If you don't mind watching a bit of gore and gory stuff, or just want to see some good old fashioned horror flicks, watch this instead. It's going to be one of your favorite movies of all time. Don't miss out on this one.",-0.12635252,5.451515663231754
neyman_0,"... and I'm not sure if this is due to the fact that I don't have a lot of money, or because I haven't been able to find a copy of this movie yet. It's hard to believe that this film has ever been released on DVD, but it certainly looks like it was made in the early 90's!<BR /><BR />Overall, this one is a must see for any fan of sci-fi/fantasy. The acting is top-notch, and the special effects are excellent. There's also a good bit of action going on in this story, which really makes it stand out from the rest of the Sci-Fi/Fantasy genre. All in all, a great Sci Fi/Horror flick with some great twists and turns.",2.7720342,5.451515663231754
neyman_0,"... and I have to say it was a good movie. If you want to see some great movies, don't waste your time on this one. It's just about the worst movie I've ever seen in my entire life. Don't get me wrong, I love bad movies and this is one of them. However, if you are looking for a bad movie that isn't bad, then this movie is not for you.",-2.5308278,5.451515663231754
neyman_0,"..., and that's the reason why I rented this movie. It's one of the best movies I've ever seen in my entire life. I would recommend it to anyone.",2.5156171,5.451515663231754
neyman_0,"... and if you are looking for a fun movie, this is the movie for you.",1.4503415,5.451515663231754
neyman_0,"..., this is one of the best movies I have ever seen. It has all the elements of a great movie: suspense, action, humor, drama, romance, mystery, comedy, horror, and so on.<BR /><BR />I highly recommend this movie to anyone looking for a good movie that they can watch once in a while.",2.8800745,5.451515663231754
neyman_0,".... If you want to watch this movie, rent it. It's one of the best movies I've ever seen in my entire life.",2.620527,5.451515663231754
neyman_0,"... that's what I thought. What a waste of my time.<b><c><d]In any case, if you want to see this movie for the first time, don't miss this one because it's pretty good. If you are looking for a good low-budget horror movie, look no further than this. Don't waste your time with this crap. It's not worth your money.",-2.6595345,5.451515663231754
neyman_0,"... to be honest with you, it was one of the worst movies I have ever seen in my entire life. It is so clichéd that you feel like you are watching a bad movie. The only redeeming quality of this movie is that it is based on true story and not a fantasy.",-2.7694912,5.451515663231754
neyman_0,"... a lot of the time, you want to know what's going on and why it's happening.",1.3227618,5.451515663231754
neyman_0,"... and it's pretty good. It's not the worst movie I've ever seen, but it isn't bad either. The acting is top notch, as is the plot. There were so many twists and turns in this movie that it was like watching a horror movie with a lot of twists in it. All in all, this is one of the best movies I have ever had the pleasure of seeing. If you haven't seen it yet, don't worry, it won't be long before you see it again.",2.0442233,5.451515663231754
neyman_0,"..., this is the kind of movie that you want to see a lot in order to have fun. It's one of those movies that makes you think about what you're watching instead of how you'd like your time to end.<BR /><BR />The acting isn't bad, but it's not good at all. There aren't a whole lot of good people in this movie, and some of the dialogue isn´t very funny at times. In fact, there aren´ts quite a bit of things that don´ t make any sense at first, such as the way the two main characters communicate with each other. Overall, I recommend this to anyone who´s looking for a good movie to watch over and over again.",0.2527579,5.451515663231754
neyman_0,"... to be honest, I didn't care at all if this movie was good or not. It wasn't even that bad, it was just so much better.<b><c><d]Overall, this is one of the worst movies I've ever seen in my entire life.",-2.676549,5.451515663231754
neyman_0,"..., it was a great movie. A must see for anyone interested in the history of the American Civil War. The acting was great, and the story line was solid. It's one of my favorite movies of all time. I highly recommend it to anyone who is looking for a good movie to watch once or twice a year.",2.9123168,5.451515663231754
neyman_0,"..., and I don't want to give away too much. For those of you who are not familiar with the history of the movie, I'd like to say that this movie is very different from the rest of it. First of all, the story is based on a true story about one of Europe's greatest war heroes, Otto von Bismarck, who was captured by the Germans at the beginning of World War II. The movie takes place during the Second World Wars, but unlike the first film, there are no flashbacks to the war. Instead, we are introduced to Otto Von Bismsarcker, a man whose identity is revealed in the second film. What makes the film unique is the fact that the character of Otto is played by a young girl, Katerina, played extremely well by Helen Mirren.",2.1001554,5.451515663231754
