experiment,sample,reward,diversity
hellinger_0,... the acting is so good and the direction is great. It's one of my all-time favorite movies. I recommend this movie to anyone looking for a good night's sleep. This movie is a must-see. You won't be disappointed. 10/10.,2.831151,5.439642342494404
hellinger_0,"... and the fact that this film has never been released on video or DVD makes me laugh out loud. This is one of the funniest films I have ever seen. It is so funny, it is hilarious, and it has a lot going for it. All in all, this is a must-see for anyone who likes to laugh at the silliness of today's society. If you haven't seen this movie yet, check it out. You will be laughing so hard you will not be able to stop laughing.",2.8098855,5.439642342494404
hellinger_0,"...- I don't know what else to say about this movie, but if you've ever been in a theater, then you'll know that there are a lot of actors and actresses in this film. It's hard to keep up with all the different parts of the story, so I won't bore you with any details. However, if it weren't for the fact that most of these actors are from China, I'm sure that you wouldn't be at all familiar with them either. So here's a short list of some of my favorite movies of all time: The Three Stooges, King Kong, The Little Mermaid, Harry Potter and the Prisoner of Azkaban, and many more.<b><c><d][e]This movie is one of those movies that makes you laugh out loud when you see it on the big screen.",0.65148413,5.439642342494404
hellinger_0,"... I think it's one of the funniest movies I've ever seen. There are a lot of laughs throughout the movie. It's hard not to like this movie, and if you're in the mood for a good laugh, this is the film for you. This movie is so funny that you won't be disappointed. The acting is top-notch, the cinematography is stunning, there's plenty of action to be had, some of my favorite scenes are when the two main characters are on a road trip together.",2.7003217,5.439642342494404
hellinger_0,"... of the film, I found it to be a very well-written and well thought-out piece of work. It doesn't shy away from the fact that it is based on a true story, but it also deals with the relationship between the two main characters in this film. The cinematography is great and the special effects are excellent. One of my all-time favorite movies of all time, this is one of those movies that made me want to watch it over and over again. If you have ever wanted to see a good movie, then this movie is for you. A must-see for anyone looking for a movie that will keep you glued to your seat for the rest of your life. Definitely one to keep an eye out for if you haven't seen the movie yet. I highly recommend this DVD to anyone who has never seen a decent movie before. You won't be disappointed.",2.8187838,5.439642342494404
hellinger_0,"... in fact, I think this movie is the best movie I have ever seen in my entire life. It is a real treat to look at some of the scenes where the two main characters are interacting with each other. The cinematography is top notch and the acting is really good. This movie has a lot going for it and I highly recommend it to anyone who wants to see a great movie.",2.8115141,5.439642342494404
hellinger_0,"... The story is based on a true story that has been told many times before. The characters in this movie seem to be the same as the ones portrayed in the book. In fact, the main character of the movie is different from the one portrayed by the film. It seems that the director wanted to make a movie about the people of Japan who live in China. Of course, there are many other things that happen in real life in Japan. For example, all the characters are so similar that it's hard to tell if they are Japanese or American. However, one thing that really makes this an interesting movie isn't the plot. Instead, it seems like the story takes place in Hong Kong. Because of this, I think that this was one of my favorite movies of all time. This movie also has a lot of great scenes. Some of them are very funny, and others are not. Also, some of these scenes are really funny.",2.2395866,5.439642342494404
hellinger_0,"... in my opinion, this movie is one of the worst movies I've ever seen. It has so many scenes that are not even funny at all. The script is terrible and the acting is just laughable. There are a lot of scenes in this film that don't make any sense at ALL. For example, there is a scene in which you see a woman who is trying to run away from her abusive husband. In fact, she runs away out of fear for her life. This scene is actually very funny because it's the only scene that really makes me laugh. However, if you look at the other scenes, you'll see that they are pretty funny. If you're looking for a good laugh, then this is the movie for you. Don't get me wrong, I'm a huge fan of horror movies, but this one isn't as bad as I thought. But if your looking to see some good horror films, do yourself a favor and watch this flick.",-2.6570117,5.439642342494404
hellinger_0,"... (1 out of 10) <b><img class=""styles__noscript__2rw2y"" src=""http://dsx.weather.com//util/image/w/slim-mountain-top-of-the-hills.",0.055812057,5.439642342494404
hellinger_0,... to be honest I wasn't expecting much from this movie. The acting was great and the special effects were great. All in all it was one of the best movies I have ever seen. If you like horror movies then this is the movie for you. It has some of my all time favorite parts.,2.7493706,5.439642342494404
