experiment,sample,reward,diversity
neyman_3,"... the acting was so bad I had to watch it again and again, but this is definitely one of those movies that you just don't want to miss. If you're looking for a movie that will keep you on the edge of your seat, then check out this one. It may not be for everyone, though, and if you've got nothing better to look forward to than watching some mindless action, this movie isn't for you. Don't waste your money on this.",-1.1933097,5.769334604592462
neyman_3,"... the story is so good, it's as if they wanted to make a remake of the original movie. There are so many things wrong with this movie that I don't know where to begin. If you haven't seen it yet, watch it now. It's a fun movie, but it isn't for everyone. This movie shouldn't be confused with ""My Little Pony: Friendship Is Magic"", because it doesn't seem to have much in common with any of those films. And even if you're not a fan of them, you won't want to miss this one.",1.5309279,5.769334604592462
neyman_3,"... a lot of the scenes were shot at night in the middle of nowhere, and there was a scene where I was sitting on top of a pile of rubbish. It was pretty bad, but still very entertaining.<b><a href=""http://www.youtube.com/watch?v=7RQTkXqC-Y"" target=""_blank""><img class=""styles__noscript__2rw2y"" src=""https://dsx.weather.co.uk/util/image/widescreen/bg.jpg?wid=600&hei=400&scl=3.",1.0997845,5.769334604592462
neyman_3,"... I can't believe this movie was ever made. What a waste of time and money, don't waste it on anything else. If you want to see a good horror movie, check out this one.<b><span class=""M"" title=""Mystery Science Theater 3000: Mystery Science Theatre 3000"" href=""http://www.imdb.com/title/tt159837?ref_=nv&cid=72685&page=1&action=video"" target=""_blank"" width=""100%"" /><strong><a href=""#mystery-science-tickets"" class="""" title="""" />Mysterious Science theater 3000 is a great example of what a film should be about. This is the kind of movie you watch when you're bored and just want something to laugh at. It doesn't take itself too seriously and isn't preachy at all. In fact, the plot is so well written and executed that you won't be disappointed.",0.42054227,5.769334604592462
neyman_3,"... for the most part, I found it to be a good story about a young woman who is trying to make ends meet. The acting is great, and there are lots of moments of tension throughout the movie. There are a few scenes that are not nearly as interesting as they first appeared, such as when the main character (a girl) wants to go back to school, but does not realize she has to do so. Also, there's a lot of comedy going on in this movie, especially in the beginning, which is a very funny thing to watch. One of the best things about this film is the fact that it doesn't shy away from making fun of itself. It doesn`t try to hide its humor, nor do it try too hard to offend anyone. If you are one of those people who likes to laugh at yourself, then this is definitely the film for you.",2.5469985,5.769334604592462
neyman_3,"... to be honest, they weren't very funny at all. I don't know if it was due to the fact that I wasn't used to watching them, or maybe it's because they just didn't have a good sense of humor about them. In any case, I think this is one of the funniest movies I've seen in a long time.",1.334134,5.769334604592462
neyman_3,"... and I don't think the film would have been as good if it hadn't been so awful. This is not a bad film, but it isn't in the same league as ""The Exorcist"" (not to mention the fact that it's supposed to be scary). If you're looking for something that makes you laugh, check this out.",-1.5761153,5.769334604592462
neyman_3,"... in my opinion, the best film I've seen in a long time. If you haven't seen it yet, don't worry; if you have, go and see it. You won't regret it.<p><span style=""color: italic; text-align: center; font-weight: bold; color: sans-serif; letter-spacing: 1.5em; line-height: 3.",2.0360162,5.769334604592462
neyman_3,"... for this film, I was surprised to see that it was so well written and directed. I thought it would be a great addition to the cast of the show. This is definitely one of my all time favorite shows. It has a lot going for it, but at the same time it is very funny. The writing is also very good as well. If you haven't heard anything about this series, check it out. You won't be disappointed.",2.6949604,5.769334604592462
neyman_3,"... a lot of people don't like this movie, but that's only because they hate it. There are so many other movies out there with similar ideas and stories to this one that you won't want to miss. If you're in the mood for a good time, check this out. It'll make you smile.",1.256132,5.769334604592462
neyman_3,"... I loved it. It reminded me a lot of ""Citizen Kane"". The music is fantastic, and the acting is top notch. The production values are top-notch as well. There are plenty of laughs to be had in the movie. If you're looking for a good family movie, don't miss this one. You won't regret it! 7 out of 10.",2.796413,5.769334604592462
neyman_3,"..., but it doesn't work out that way for me.<b /><strong><span style=""color: rgb(0,0), sepia(1,1)""></span><p><ul><li><a href=""/images/product_of_the_week_3.html"" target=""_blank"" title=""product of the week 3"" ><img align=""center"" width=""100%"" /></a><div><i><b />My wife and I watched a lot of movies over the course of a week. We enjoyed every one of them. If there was one movie that made us laugh, it was this one. < span class=""image-title"" id=""my-movie-5.jpg"" size=""medium"" />It was so much fun to watch.",1.0849029,5.769334604592462
neyman_3,"... in a way that makes you feel like you're in the wrong place at the right time. It isn't just a comedy, it's also a story about a girl who decides she wants to be a part of a ""good"" life. There's no doubt about it, but it doesn't end there. You get to see the other side of the story as well. If you want to know more about the world we live in, check out this movie. Don't waste your money or time on this one.",0.5007683,5.769334604592462
neyman_3,... that's all I can say right now. There is so much more to this movie and I think it would be a great film to see if you're a fan of the genre.,1.7933515,5.769334604592462
neyman_3,"... with the exception of a few minor scenes that have nothing to do with each other. If you've ever wanted to see a great movie, then this is the movie for you! I can't wait to find out what happened to the rest of the cast.<b><span style=""bold italic"" color=""#ffffff"" font-size=""1.5"" line-height=""0.25"" border-color=""#00400"" background-image=""http://i.imgur.com/XwQ7JZW.jpg"" /><a href=""www.youtube.co.uk/watch?v=p9I4hj3UqfY"" target=""_blank"" width=""600"" height=""500"" /><img class=""stylesheets"" src=""https://static.imageshack.us/files/pictures/movies/titles/the_star_of_the_.jpg.",0.0710256,5.769334604592462
neyman_3,"... I don't know why, but I found this film to be one of the best films I've ever had the pleasure of seeing. It has all the ingredients of a great movie and is full of memorable moments.<BR /><B><BR />I can't wait to see what more I can get out of this one. If you're in the mood for something good, watch this movie. Don't waste your money on it.",2.521637,5.769334604592462
neyman_3,"... a lot of it is about the characters and the movie. The acting is very good, but I think most of the film revolves around the relationship between the main character and his wife. If you haven't seen the rest of this movie yet, don't worry. You won't be disappointed. Don't waste your time.",0.4151285,5.769334604592462
neyman_3,"... I really don't know what else to say about this movie. There's so much wrong with it that I can't even begin to describe it. I'm just going to go ahead and give it a 1 out of 10. If you're looking for a good laugh, skip this one. It's just not worth your time.",-2.4230433,5.769334604592462
neyman_3,"... and I'm pretty sure there wasn't one or two in the first place. <b>The second part of the movie is very similar to the third.<BR /><B><spoiler><SPOILER ALERT: The only good thing about this film is that it's funny. It's a little boring at times, but once it gets over the fact that everything is so predictable, you get used to it. If you're a fan of movies like ""Lethal Weapon"", you'll love this one. But if you don't know anything about the genre, then you probably won't enjoy this movie at all. That said, if your looking for a laugh, do yourself a favor and skip this piece of trash. Don't waste your money on it either.",-2.0529923,5.769334604592462
neyman_3,"... it's about a group of people trying to figure out how to deal with the ""evil"" that is going on in the world. <b /><span style=""color: rgb(0,0); font-family:""Times New Roman"", sans-serif; background-color:#FFFFFF; border:1px solid #ccccc; padding-top:4px; margin-bottom:3px;""text-align:center; text-decoration:underline; line-height:2.5; color: rgba(1,1,-1.33, 0.7); background: #fff; -moz-linear-gradient(white, rgBA(100,100%,0.9)),rgba(-100%%,100%); background:-mo z-normal-transition(25%,25%); transform: rotate(30deg,50deg); box-shadow:0 1px 2px 1.",-0.46530735,5.769334604592462
neyman_3,"... and there's a lot of humour in it. The film is filled with some of the most memorable scenes I've ever seen in a film.<b>Overall, this is one of those films that you really want to see, but don't have the time or money to spend on. If you're looking for a good laugh out of this film, you'll be glad you did.",2.1906805,5.769334604592462
neyman_3,"... of all time. If you haven't seen this film yet, don't waste your time with it. It's worth every penny.",2.1086087,5.769334604592462
neyman_3,"... and I mean that in a big way.<b><span style=""background-color:rgba(0,0,-1)""></span><a href=""http://www.imdb.com/title/tt006829/""><img class=""styles__noscript__2rw2y"" srcset=""https://dsx.weather.co.uk/util/image/widescreen/bg_bg.",0.08069707,5.769334604592462
neyman_3,"... and I have to say that this movie was definitely one of the better films I've seen in quite a while. The story is very simple and doesn't take itself too seriously. It's not your typical horror movie, but it does have its moments.<b /><strong><h/t to all of my friends and family who watched this film, and also to everyone else who has seen it.",2.4998374,5.769334604592462
neyman_3,"... and that's saying something. If you want to see a great film, watch it. It is the best film I've ever seen. There are so many good things in this film. The acting is great, the cinematography is amazing, and the special effects are stunning. You'll love this movie. And if you don't like it, skip it and give it a try.",2.7059991,5.769334604592462
