experiment,sample,reward,diversity
jeffrey_0,... for the movie. I will definetly recommend this movie to anyone who is new to the film industry.,2.2431746,4.561195305831862
jeffrey_0,"..., I give it a 9 out of 10.",1.7884388,4.561195305831862
jeffrey_0,... and it is one of the funniest movies I have ever seen.,2.797436,4.561195305831862
jeffrey_0,... and this is a must-see for all Sci-Fi fans.,2.81461,4.561195305831862
jeffrey_0,... of the movies that I have ever seen. Highly recommended. <BR />< br><ig />8 out of 10.,2.7948763,4.561195305831862
jeffrey_0,... a must see for any fan of the cast and crew.<BR><Br><ig>< br>< Br><>This is one of my all-time favorites.,2.7815278,4.561195305831862
jeffrey_0,... the characters are great! I highly recommend this show to anyone interested in growing up in a time when music was an important part of family life. 4 out of 10.,2.811654,4.561195305831862
jeffrey_0,... the movie is so great that I can't wait to watch it again and again.,2.6576667,4.561195305831862
jeffrey_0,... and I'm glad I did.,1.5806762,4.561195305831862
jeffrey_0,...,-0.027459579,4.561195305831862
jeffrey_0,... and I loved it. I recommend it to anyone that has never heard of this film.,2.8321705,4.561195305831862
jeffrey_0,"... The film is a joy to watch, and I highly recommend it.",2.8465915,4.561195305831862
jeffrey_0,"..., this is one of the best movies I've ever seen.",2.7662299,4.561195305831862
jeffrey_0,... and the movie is a must-see for any Star Wars fan.,2.6625762,4.561195305831862
jeffrey_0,.... I highly recommend this film to all who enjoy the beauty of our country and great music.,2.800871,4.561195305831862
jeffrey_0,...The film is a must-see for all fans of the genre. 7 out of 10.,2.7764745,4.561195305831862
jeffrey_0,...,-0.027459579,4.561195305831862
jeffrey_0,... it was amazing.,2.6965716,4.561195305831862
jeffrey_0,... and this movie is one of the best I have ever seen.,2.8090832,4.561195305831862
jeffrey_0,"... I loved the movie and it was a great family film. Thank you, Burt Reynolds, and I look forward to my next big movie.",2.6021872,4.561195305831862
jeffrey_0,... that is the most amazing movie I have ever seen.,2.717961,4.561195305831862
jeffrey_0,... in the film.,0.50564045,4.561195305831862
jeffrey_0,... and it's great! I highly recommend this movie to anyone with a passion for music.,2.8552253,4.561195305831862
jeffrey_0,"... for this movie.< br /><ig><Br />I highly recommend this great movie, and will be recommending it to anyone interested in the history of the film.",2.7226954,4.561195305831862
jeffrey_0,... the movie is one of my all-time favorite movies and I highly recommend this movie to anyone.,2.8171067,4.561195305831862
jeffrey_0,... I must say that this is one of the best movies I have ever seen. I highly recommend this movie to all of my friends and family.,2.862645,4.561195305831862
jeffrey_0,....,-0.063555785,4.561195305831862
jeffrey_0,"..., and that's fine with me.",1.3113497,4.561195305831862
jeffrey_0,... and I can't wait to see this movie.,0.620944,4.561195305831862
jeffrey_0,"... in the end, it's a beautiful movie. This is one of my all-time favorite movies.",2.8401499,4.561195305831862
jeffrey_0,"... in the beginning of the movie, I was thinking, this is going to be a great movie. The actors were outstanding and the music was perfect. This is one of my all-time favorite movies.",2.7622163,4.561195305831862
jeffrey_0,... a very good film for the family and I highly recommend this film. 8 out of 10.,2.8373885,4.561195305831862
jeffrey_0,.... I would highly recommend this movie to anyone looking for a good night's sleep. It is one of my all-time favorite movies.,2.6498463,4.561195305831862
jeffrey_0,.... <Br />This is one of the best movies I have ever seen.,2.7379475,4.561195305831862
jeffrey_0,.... <BR />< br>< Br />I highly recommend this movie.,2.6540523,4.561195305831862
