experiment,sample,reward,diversity
pearson_2,"... for the time being, it's just a good movie. There are plenty of great action sequences, including the climactic showdown between the titular hero and a group of villains, as well as some great special effects from the sci-fi genre.<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""eng"" dir=""ltr""><strong><a href=""http://www.imdb.com/title/tt003647/"" target=""_blank"" title=""more info"" rel=""nofollow"">My vote is nine.<BR />< br /></div><script async src=""//platform.twitter.co.uk/widgets.js"" charset=""utf-8""></script><body><ul><li><span style=""font-family: Helvetica, sans-serif; font-size: 1.5em; line-height: 0.",1.6521176,5.880530028175246
pearson_2,"... and I have to say, this is one of the funniest movies I've ever seen. There are so many lines that make it feel like you're watching a movie for the first time. It's not boring at all, but it does give you a great sense of what really takes place in the story. The acting is excellent, and the direction is top-notch. This movie is worth your time, even if you don't know anything about the plot.<b /><span class=""separate"" title=""movie"" />This movie has tons of twists and turns that keep the viewer guessing as to what may or may not happen. Also, the characters are very well developed throughout the movie. I can't wait to see what happens next!<p><strong><a href=""http://en.wikipedia.",2.761419,5.880530028175246
pearson_2,"... but it's worth the time and effort. It's a must see for anyone interested in the history, culture, and politics of the United States.",2.743068,5.880530028175246
pearson_2,"... and I couldn't believe it. I thought that this movie was just an excuse for the cast to try to pass themselves off as some sort of genius, but they got away with it because they didn't have any talent at all.<span style=""color"" title=""Mystery Science Theater 3000"" src=""http://www.imdb.com/title/tt003847/"" date=""2007-08-02"" />I can't think of a better way to describe this film than ""Mysterious Science Theatre 3000."" The acting is top-notch, the writing is superb, and the special effects are amazing. If you like Sci-Fi, then you will love this one. But if you don't like sci-fi, don`t expect much from this flick. It`s too good to be true.",-0.09794437,5.880530028175246
pearson_2,"....< br /><div><img class=""styles__noscript__2rw2y"" srcset=""http://dsx.weather.",-0.22363749,5.880530028175246
pearson_2,... I'm sure it was a big part of the film. The acting was excellent and the story was well told. I highly recommend this film to anyone interested in the history of our country.,2.7940216,5.880530028175246
pearson_2,"..., but the film is very entertaining. It's one of the best films I've ever seen. I highly recommend it to anyone looking for a good action/adventure film.",2.8430953,5.880530028175246
pearson_2,".... I love this movie. It really is one of the best movies I've ever seen. This movie is very realistic and makes you feel like you're in a real place. The characters are all likable and believable, and the special effects are great. If you have never seen it before, don't miss this one.",2.891394,5.880530028175246
pearson_2,"... to say the least!<BR /><B />This is definitely one of the best movies I've seen in a long time. It's got a lot going for it, from the plot, to the acting, and the special effects. There's also a great soundtrack, including some excellent songs by Frank Sinatra, Stevie Wonder, Bruce Springsteen, Billie Holiday, Elton John, Ray Charles, Thelonious Monk, Neil Young, Harry Nilsson, Erika Christensen, Fred Astaire, Ed Sheeran, Eric Clapton, Paul Reiser, James Earl Jones, Jean Simmons, Jimmy Stewart, Elvis Presley, Pharrell Williams, Billy Crystal, Michael Jackson, Buddy Holly, Jim Wynorski, Joan Jett, Al Pacino, Jerry Lee Lewis, Robert Duvall, Bob Hoskins, Gene Kelly, Steve Martin, Sammy Davis Jr., and many more.",2.7946894,5.880530028175246
pearson_2,"..., I have to say that this movie has a lot going for it. First of all, the acting is very good and the cinematography is great too. The music is really good too.<span style=""font-size:16px;"" text-decoration:none; background-color:white; font-weight:bold; border-bottom:1px solid #ccccc; padding-top:5px; position:absolute; left:0; width:100%; height:50%; background:linear-gradient(top,left,top); border:3px transparent rgba(0,0,.2,1.0); color:rgba(-0.6, 0.4, 1.8); padding:10px 10px 8px 2px 3px 4px 5px 6px 7px) <p class=""separator"" data-url=""http://www.google.",1.5503641,5.880530028175246
pearson_2,"... of the actors. This is one of those movies where you want to see the worst in your life. The special effects were great, the acting was good, and the story was very interesting. If you like this type of movie, you will love this movie. It has a lot going for it that makes it worth your time and money. I highly recommend it.",2.3978696,5.880530028175246
pearson_2,"... the acting is very good and the music is quite good. There is also a lot of action going on at the end.<BR /><B><BR />This is a very fast paced movie with lots of twists and turns. However, it doesn't slow down too much either. It does have some nice twists, but they don't take away from the story. For example, in one scene, the main character is attacked by a zombie while he is trying to run for his life. In another scene when the two main characters are fighting zombies, there's a scene where one of them runs for the life of the other, so it's interesting to watch the fight between the zombies and each other.",2.1724296,5.880530028175246
pearson_2,"... and it's not even that bad. It's a lot of fun to watch, the acting is good, and the special effects are well done. The cast is also very talented. If you like Sci-Fi, don't miss this one.",2.3142207,5.880530028175246
pearson_2,"... in my opinion the best film of all time, and one of the most thought provoking films I have ever seen.",2.8204293,5.880530028175246
pearson_2,"... of the movies I've seen. Some of them are better than others, but most of all, this is a good movie for kids who enjoy watching movies with their parents and grandparents.<span id=""selection-marker-1"" class=""redactor-selection"" value=""Redactor 1"" />My Grade: A-<a href=""http://www.youtube.",2.2646775,5.880530028175246
pearson_2,"... of the characters, but it's a good example of how to make an action-packed movie. If you're looking for a great action movie, this is your movie for you.",1.7507,5.880530028175246
pearson_2,"... I don't know if this movie is meant to be a comedy or a drama, but it's the latter. The acting is very good and the story is interesting as well. All in all, I highly recommend this film to anyone with an interest in history, culture, science, spirituality, or anything else related to that sort of thing.",2.7033727,5.880530028175246
pearson_2,"... to be honest, I wasn't expecting much from this movie. However, it was very well done and I highly recommend it to anyone interested in the history of the American Civil War.",2.771625,5.880530028175246
pearson_2,"... in my opinion, this film is a great movie. The special effects are very good and the acting is pretty good. If you like sci-fi/horror movies, don't miss this one.",2.7023487,5.880530028175246
pearson_2,".... It's not really a good movie, but it's fun to watch. The acting is good, and the writing is great. As for the special effects, well, they were pretty good. There's a lot going on in this movie. If you're into Sci-Fi/horror movies, I highly recommend this one.",2.6559925,5.880530028175246
pearson_2,"... in this film, the characters are likable and believable. Most of all, there is a great deal of love between the two main characters.<span id=""selection-marker-1"" class=""redactor-selection marker""></span><p><strong><a href=""http://creativecommons.org/licenses/by-sa/3.0/""><img title=""Creative Commons Attribution 3.5 Unported License (CC BY-SA 4.2) http://code.google.com/policies/cc-4.02.",2.2492428,5.880530028175246
pearson_2,"... the whole film is about the man and his love for animals. It's a wonderful story of love, friendship, loss, and redemption. The film also features a beautiful music score by the great composer Richard Bach. In addition to the musical score, this film features several special effects as well. For example, some of the animals used in the film are included in one of Bach's classic symphonies, ""A Concerto for Love"" (1961). Also featured are a number of special costumes designed by Jean-Michel Basquiat, known for his work on films like ""The Color Purple"" and ""Hallelujah"". Another special feature of this movie is the use of photography. There are plenty of shots of animals in various settings throughout the entire film. Many of these shots were shot in Paris during World War II. I highly recommend this picture to anyone interested in seeing what life was like in France during that time period.",2.703621,5.880530028175246
pearson_2,"... and it's a good movie.<lf><lf></lf<lf />The acting here is top notch, with the exception of Richard Widmark. He does a great job as well. The only thing that bothers me is his use of the word ""love."" It's obvious from the start that Widmarks was going to be one of those actors who would have loved to have been part of this film. It wasn't until the end of his career that I started to realize he was really in love with women. <lf ><lf>""Love"" is one helluva movie, and I'm glad I rented it. Unfortunately, if you are looking for a high quality movie that has a lot going for it, this movie is not for you. This movie isn't for everybody, but it is definitely worth checking out.",2.2352095,5.880530028175246
pearson_2,"... the animation is excellent, and the story is very moving. The soundtrack is pretty good, too. Overall, I highly recommend this movie to anyone who enjoys Sci-Fi & Fantasy, or even Sci Fi, Horror, Thriller, Mystery, Sci fi, Adventure, Romance, Comedy, Science Fiction, Fantasy etc.",2.7738972,5.880530028175246
pearson_2,"... and it's a very good movie! <b />The acting is top notch, the screenplay is good, and the cinematography is great. <a href=""http://www.imdb.com/title/tt0387973/""><img src="" http://i.imgur.blogspot.co.uk/2009/08/10/movie-2.jpg "" border=""0"" />This movie has a lot going for it, especially considering how difficult it is to make a film like this. I recommend this movie to anyone interested in sci-fi, horror, fantasy, romance, science fiction, adventure, sci fi, action, thriller, comedy, mystery, suspense, thrillers, drama, melodrama, or any of the above.<span style=""font-size:small; font-weight:bold; line-height:1.",2.5547307,5.880530028175246
pearson_2,"... The movie is great, the actors are outstanding, and the special effects are top notch! I highly recommend this movie to anyone looking for a great sci-fi/horror movie with lots of action and suspense.",2.8550048,5.880530028175246
pearson_2,"... of the movie, but there is a good deal of humor to be found throughout. The acting is very good and the music is pretty good too. All in all, I highly recommend this movie to anyone who enjoys comedy, romance, horror, suspense, thriller, sci-fi, fantasy, thrillers, or any other Sci-Fi/horror genre.",2.613672,5.880530028175246
pearson_2,"... the only reason I was able to watch it was because I had read about it on IMDb, and I thought it would be a great movie if it wasn't so bad. The acting is good, but the plot isn't that great either. There are a lot of things that aren't explained at all, such as how the main character gets involved with other women, how they relate to each other, what happens to them after death, etc. Overall, it's one of those movies that makes you want to sit through it again and again. This is not a bad movie, even if you don't like it quite as much as I do. If you're looking for a good romantic comedy, this one is definitely worth a look.",1.9847927,5.880530028175246
pearson_2,".... <span id=""selection-marker-2"" class=""redactor-selection marker""></span><span class = ""latex-definition"" > \definecolor (1/2)<img src = ""/images/preview.",-0.18549538,5.880530028175246
pearson_2,".... I had never heard of this movie before, and when I saw it, I thought it was going to be one of the best movies I've seen in a very long time. However, all in all, it's a great movie, with a lot going for it. The acting is superb, the story is well told, as is the special effects. All in everything, this is a must-see for anyone who enjoys sci-fi, horror, fantasy, science fiction, romance, or any other Sci-Fi genre.",2.861993,5.880530028175246
pearson_2,"... and a lot of the action scenes are filmed in black and white. I can't wait to see this one again, as it's so much fun to watch.",1.9941256,5.880530028175246
pearson_2,"... in a way, but I don't want to spoil that. This movie was so much fun to watch, and I have to say that the special effects were top notch. The music was excellent, as was the cinematography. I think this movie is a must see for any fan of sci-fi/horror/sci-fantasy/adventure/drama/comedy/etc. Fans of Sci-Fi/Horror should definitely check this one out. If you're looking for a Sci Fi/Fantasy movie, check it out, if you like Sci fi/ Horror, you'll love this film.",2.5774386,5.880530028175246
pearson_2,"... for the rest of his life.<font color=""#00FF00"" style=""background-color: #fff; border-bottom: 2px solid #ccccc; padding-top: 15px; background-image: url(http://www.youtube.com/watch?v=r9dGzRqZhE4&feature=youtu.be); text-shadow: none; font-weight: bold; color: rgba(0,0,.3,1); border: 1px dashed #dddd; box-sizing: normal; letter-spacing: 0.",-1.5591285,5.880530028175246
pearson_2,"... to give it a try. It's definitely worth a look, especially if you've never heard of it before. <span style=""line-height: 1.4em; text-decoration: none;"" class=""mso-image-container msoImage"" data-original-url=""http://img.photobucket.com/albums/v132/Squall_of_the_Hill_Ride_on_The_Horse_and_Scooter_Scoop_in_An_Air_Directional_Camera_with_a_Larger_Scale_than_Its_Body_In_A_Small_Dimension_And_As_Wide_as_It_Can_Be_Rated_To_Show_On_Film_or_Video_Cameras.",1.5040703,5.880530028175246
pearson_2,"... to say that this movie is not only a great movie, but a must see for all fans of sci-fi, horror, fantasy, romance, etc. This movie has it all: action sequences, characters, special effects, plot twists, and much more. It is one of the best Sci-Fi/Horror movies I have ever seen. If you love Sci Fi, Horror, Fantasy, Romance, Science Fiction, Thrillers, Mystery, SciFi, Adventure, Action, Drama, Suspense, Comedy, Diversion, or any other Sci fi genre, then this is the movie for you.",2.8058472,5.880530028175246
pearson_2,"... I have no idea where this movie came from, but I'm sure it's a great way to spend the rest of the weekend.<div id=""selection-marker-1"" class=""redactor-selection marker""></div><script type=""text/javascript"" src=""http://ajax.googleapis.com/ajc/libs/jquery/1.9.2/jaax/addon.min.",1.7756588,5.880530028175246
pearson_2,"... a lot of what was in the book is still there in this movie. The plot doesn't seem to take itself seriously, and the acting isn't as bad as you'd think it's going to be. I found myself enjoying some of the special effects, as well as the music and sound track. If you're looking for a good sci-fi/horror movie, check this one out.<span id=""selection-marker-1"" class=""redactor-selection marker""></span><span class ""redact-listing-box"" id = ""selection_markers-2"" title = """" /><span style=""font-size: 12pt; line-height: 1.5pt;"" text-align: center; font-weight: bold; border-bottom: 3pt solid #ccc; padding-top: 2pt no-repeat; background-color: #fff; color: rgba(0,0,-0.",-1.0357932,5.880530028175246
pearson_2,"... in particular, the scene at the end of the film when he is about to go on a suicide mission with his fiancée (who was killed by a helicopter) and their son (played by Robert Downey Jr.) is very emotional and touching. The acting is top-notch, as is the story line itself. I highly recommend this film to anyone interested in life in the 60s and 70s. <span class=""styles__noscript__2rw2y"" src=""http://dsx.weather.com//util/image/widescreen/bg900x400/normal.jpg?v=at&w=485&h=273&api=7db9fe61-7414-47b5-9871-e17d87b8b6a0"" width=""150"" height=""240"" marginwidth=""0""></span><script async src = ""http: //platform.twitter.net/widgets.",2.50147,5.880530028175246
pearson_2,"... and the movie is very well done. The script is also very good. I recommend it to anyone who likes science fiction, fantasy, horror, sci-fi, comedy, romance, suspense, thriller, action, drama, mystery, thrillers, mysteries, steampunk, martial arts, or any other Sci-Fi & Fantasy genre.",2.6808808,5.880530028175246
pearson_2,"... to say it was a good movie. The plot was very interesting, and the acting was excellent. Overall, a must see for anyone interested in sci-fi, fantasy, science fiction, romance, horror, mystery, sci fi, steampunk, or any other Sci Fi/Fantasy genre.",2.7533925,5.880530028175246
pearson_2,"... to be honest, the acting in this movie wasn't very good at all. There are a few moments where I just couldn't believe what I was seeing. But overall, it was one of the best movies I've seen in a long time. I'm looking forward to seeing more movies like this one.<p><span style=""color: rgb(0,0)"" font-weight: bold; line-height: 1.6em; text-align: center; letter-spacing: 0.",1.8031833,5.880530028175246
pearson_2,"...-<strong><img src=""http://www.flickr.com/photos/jason_mccarthy/1300/838360188/""><span style=""font-size:12pt; line-height:1pt"">--<a href=""https://plus.google.co.uk/u/0/communities/"" target=""_blank"" rel=""nofollow"" title="""" /><p><span class=""separator"" style= ""color:white; font-weight:bold; text-decoration:underline; background-color:#ffffff;"" /></span><blockquote class= = ""flat-listing"" ><div class = ""#ccccc"" data-verified-link = http://i.imgur.blogspot.in/9Iy2Qf.",-0.42935222,5.880530028175246
pearson_2,"... a good movie. The acting is superb, and the special effects are well done. A must see for all Sci-Fi fans.",2.857321,5.880530028175246
pearson_2,"... and the fact that it is a sequel to one of my favorite horror flicks, which I love dearly.<BR /><B />This movie has so much going for it that you can't help but wonder whether or not the makers of this film had anything to do with the original. <BR/><BR />As a horror fan myself, this movie is definitely worth checking out if you're looking for a fast-paced, suspenseful, and well-acted thriller with plenty of twists and turns. There are a number of elements that make up the plot, including the use of a variety of special effects, such as the ability of the police to track down the murderer and his accomplices. In addition to that, there are several other elements, most notably the ending, that add to the tension and suspense. Overall, I highly recommend this flick to anyone who enjoys fast paced action fests, thrillers, mystery fics, or even horror movies.",2.6469724,5.880530028175246
pearson_2,"... and I don't know why. It could be that the movie was shot on location in a small town, but it doesn't matter. The acting is excellent, the plot is solid, and the music is superb. If you like sci-fi, then this movie is for you. Highly recommended.",2.8100162,5.880530028175246
pearson_2,"... a total waste of time and money.<pt><p><briefly, the movie starts out with a woman sitting in front of an empty room. She doesn't seem to be able to move or talk. When she does finally move, it's almost as if she's hallucinating. There's not even a hint of her ability to breathe. The rest of the story is basically a bunch of people trying to convince each other that they're missing something. At first, I didn't like this movie, but then I started to enjoy it. It's probably one of my favorite films from the 80's and 90's, and I highly recommend it to anyone who likes sci-fi/horror/thriller/suspense thrillers. If you're into Sci-Fi/Horror, you'll love this one.",-0.39712217,5.880530028175246
