experiment,sample,reward,diversity
sigmoid_1,"... for the movie. The cinematography was top notch and the acting was excellent. I highly recommend this film to anyone looking for an entertaining, suspenseful thriller. 10 out of 10.",2.7817554,4.588641081961209
sigmoid_1,"..., the story is very well told and the actors are top notch. I highly recommend this movie to anyone interested in seeing the early 20th century. 10 out of 10.",2.8388305,4.588641081961209
sigmoid_1,... a must-see for all Sci-Fi fans. 9 out of 10.,2.721525,4.588641081961209
sigmoid_1,....,-0.063555785,4.588641081961209
sigmoid_1,... I loved the film. It's a must-see for all sci-fi fans. 8 out of 10.,2.7769368,4.588641081961209
sigmoid_1,.... I really enjoyed this film and am looking forward to seeing more of his work in the future.<BR /><Br />8 out of 10.,2.6167738,4.588641081961209
sigmoid_1,"... to be honest, I didn't expect much from this film. I highly recommend it to anyone looking for an entertaining and suspenseful film with a great cast. 7 out of 10.",2.6887622,4.588641081961209
sigmoid_1,"... and the film is very well made. This is a must see for fans of science fiction, fantasy, horror, sci-fi and action. I highly recommend it to any Sci-Fi fan. 8 out of 10.",2.8557043,4.588641081961209
sigmoid_1,.... I highly recommend this film to anyone interested in the world of film making and a must see for anyone looking for a great film.<BR /><Br />7 out of 10.,2.8251996,4.588641081961209
sigmoid_1,... I really liked it. I highly recommend this film to anyone looking for a great family film. 8 out of 10.,2.8092208,4.588641081961209
sigmoid_1,... the music is great and the actors are outstanding. I highly recommend this film to anyone interested in a great family film. 8 out of 10.,2.8081217,4.588641081961209
sigmoid_1,...I'm a big fan of the characters and this movie is definitely one of my all-time favorites.,2.7537298,4.588641081961209
sigmoid_1,"..., I really enjoyed it.",2.7733915,4.588641081961209
sigmoid_1,... it is a must see for all sci fi fans! 9 out of 10<BR /><Br />A must-see for Sci Fi fans and SciFi fans of all ages.,2.8547554,4.588641081961209
sigmoid_1,".... I highly recommend this movie to anyone looking for an entertaining, funny, suspenseful and action packed movie. 8 out of 10.",2.7612596,4.588641081961209
sigmoid_1,... I loved it and would recommend it to anyone.,2.7082765,4.588641081961209
sigmoid_1,... and there are many wonderful performances in this fine film.<BR /><Br />8.,2.7694383,4.588641081961209
sigmoid_1,... and I'm a big fan of his work!<BR />< BR />3 out of 10.,1.686842,4.588641081961209
sigmoid_1,"... The acting was top notch, and the story was well told. I highly recommend this movie to anyone interested in the history of the Civil War. 7 out of 10.",2.734498,4.588641081961209
sigmoid_1,... in the end I was able to get my hands on one of the best movies I have ever seen.<BR /><Br />3 out of 10.,2.5163336,4.588641081961209
sigmoid_1,... of the movies I've seen. <BRigid_McKeegee> 7 out of 10.,1.6459178,4.588641081961209
sigmoid_1,"...
The acting was great and the story is well told. The special effects are top notch.",2.7149239,4.588641081961209
sigmoid_1,....<BR />< BR />This is one of the finest films I have ever seen.,2.7623236,4.588641081961209
sigmoid_1,"..., I highly recommend this film for those who love the great acting, great music and great performances by all of the cast and crew.<BR /><Br />5 out of 10.",2.82048,4.588641081961209
sigmoid_1,... and the movie is very well done. I highly recommend it to anyone looking for a great family film.,2.7882643,4.588641081961209
sigmoid_1,.... <BR /><Br />This is one of my all-time favorite movies and I highly recommend it to anyone.,2.8457136,4.588641081961209
sigmoid_1,... The acting is top-notch and I highly recommend this movie to any fan of the 80's.,2.7554722,4.588641081961209
sigmoid_1,... and I can't wait to see it in theaters.<BR /><Br />7 out of 10.,1.2088616,4.588641081961209
sigmoid_1,... I recommend this film to anyone who enjoys the action and adventure of the Wild West.,2.5220551,4.588641081961209
sigmoid_1,... I would recommend this movie to anyone with a love for sci-fi. This is one of my all-time favorite Sci-Fi movies. <BR /><Br />8 out of 10.,2.5841932,4.588641081961209
sigmoid_1,"... that's pretty good!<BR />< br Br />This movie is a must-see. I highly recommend this movie to anyone interested in the world of science fiction, fantasy, and sci-fi. 7 out of 10.",2.820825,4.588641081961209
sigmoid_1,".... It is one of my all time favorites. I highly recommend this movie to any fan of science fiction, sci-fi, horror, or fantasy.",2.769859,4.588641081961209
sigmoid_1,"... it is a must-see for fans of sci-fi, horror and adventure.",2.76802,4.588641081961209
sigmoid_1,"... The music is top notch. I highly recommend this film to anyone who enjoys jazz, blues, rock and country. 4 out of 10.",2.800989,4.588641081961209
sigmoid_1,... and this is one of my all-time favorites.,2.8135242,4.588641081961209
sigmoid_1,... of a film. I highly recommend this film to everyone.,2.7533479,4.588641081961209
sigmoid_1,... the music is top notch and the special effects are top-notch.<BR /><Br />The movie is a must-see for all fans of the science fiction genre.,2.7791486,4.588641081961209
sigmoid_1,....,-0.063555785,4.588641081961209
sigmoid_1,... I was very impressed. Highly recommended. 10 out of 10.,2.814965,4.588641081961209
sigmoid_1,... of the film. It is one of those films that is so well made it is a must see for any fan of Italian cinema and I highly recommend this film to anyone looking for a classic Italian film! 4 out of 10.,2.852724,4.588641081961209
sigmoid_1,....,-0.063555785,4.588641081961209
sigmoid_1,... I can't wait for the next one in a long line of B-movies. 10 out of 10.,0.012570442,4.588641081961209
sigmoid_1,"... to be honest, this is one of the best films I have ever seen. <BR />< br Br />4 out of 10.",2.6932075,4.588641081961209
sigmoid_1,... and I'm so glad I did. <BR />< brBr />I highly recommend this movie.,2.5872495,4.588641081961209
sigmoid_1,"... to be honest, it is one of the worst movies I have ever seen.",-2.8318448,4.588641081961209
sigmoid_1,... to be a great movie.,2.6866412,4.588641081961209
sigmoid_1,.... I highly recommend this film to anyone who is looking for a great family film.,2.7171593,4.588641081961209
sigmoid_1,... I am looking forward to seeing this movie. Highly recommend! 7 out of 10.,2.700575,4.588641081961209
sigmoid_1,.... This movie is a must see for fans of all ages. 9 out of 10.,2.8013773,4.588641081961209
sigmoid_1,"..., this film is a must-see for any fan of the science fiction/horror genre. I highly recommend it to anyone looking for a great Sci-Fi/Horror film. 4 out of 10.",2.788872,4.588641081961209
sigmoid_1,....,-0.063555785,4.588641081961209
sigmoid_1,... I thought it was one of the best movies I've ever seen.,2.6220944,4.588641081961209
sigmoid_1,"... and I have to say that this movie was one of the better movies I've seen in a long, long time. <BR /><Br />8 out of 10.",2.2732718,4.588641081961209
sigmoid_1,... and this was a must-see for anyone interested in the history of film making.<BR /><Br />4 out of 10.,2.7228737,4.588641081961209
sigmoid_1,... The story is well written and the cinematography is top notch.,2.726109,4.588641081961209
sigmoid_1,....,-0.063555785,4.588641081961209
sigmoid_1,... (8.4/10) <BR /><Br />I give this movie a 7 out of 10.,1.3513677,4.588641081961209
sigmoid_1,... and it was the best movie I've ever seen.<BR /><Br />4 out of 10.,2.5512023,4.588641081961209
sigmoid_1,... the story is very well told and I highly recommend this film to anyone interested in the martial arts world.,2.8520637,4.588641081961209
